time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(51, 61)",8,25
1,E2,"(42, 32)",1,27
2,E3,"(36, 54)",4,18
4,E4,"(41, 42)",1,29
6,E5,"(27, 67)",3,13
10,E6,"(77, 81)",9,12
11,E7,"(99, 83)",1,14
12,E8,"(5, 5)",6,29
14,E9,"(50, 20)",2,10
15,E10,"(81, 62)",6,11
19,E11,"(30, 57)",0,17
20,E12,"(28, 87)",1,14
21,E13,"(89, 42)",5,19
22,E14,"(20, 24)",6,26
23,E15,"(9, 44)",4,12
24,E16,"(61, 20)",4,17
26,E17,"(94, 65)",5,30
27,E18,"(22, 0)",6,30
28,E19,"(55, 42)",3,10
30,E20,"(57, 82)",7,30
31,E21,"(83, 43)",8,28
34,E22,"(64, 42)",6,25
37,E23,"(31, 74)",1,12
38,E24,"(95, 74)",8,30
41,E25,"(13, 45)",0,27
44,E26,"(18, 35)",0,25
47,E27,"(73, 36)",7,15
48,E28,"(52, 73)",1,28
52,E29,"(43, 13)",2,11
56,E30,"(43, 60)",5,27
58,E31,"(39, 49)",1,25
61,E32,"(49, 38)",0,13
62,E33,"(70, 42)",8,25
64,E34,"(91, 77)",3,27
66,E35,"(53, 8)",0,12
67,E36,"(37, 13)",5,23
68,E37,"(23, 75)",8,24
71,E38,"(75, 10)",2,29
72,E39,"(27, 47)",6,12
75,E40,"(51, 10)",0,25
82,E41,"(61, 61)",6,11
83,E42,"(86, 10)",4,17
84,E43,"(71, 65)",9,11
89,E44,"(70, 63)",4,27
90,E45,"(71, 95)",9,14
92,E46,"(11, 86)",1,17
93,E47,"(65, 39)",6,29
94,E48,"(17, 37)",6,23
96,E49,"(49, 36)",4,20
98,E50,"(97, 37)",7,14
99,E51,"(54, 64)",1,20
