time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
7,E1,"(52, 19)",0,30
9,E2,"(24, 63)",1,21
16,E3,"(47, 71)",3,20
17,E4,"(91, 56)",5,12
18,E5,"(13, 48)",2,28
21,E6,"(15, 95)",9,28
22,E7,"(73, 39)",2,25
24,E8,"(6, 85)",0,23
26,E9,"(84, 35)",6,12
29,E10,"(84, 11)",8,14
34,E11,"(11, 8)",1,25
35,E12,"(85, 34)",8,19
36,E13,"(90, 76)",0,23
37,E14,"(48, 63)",7,24
38,E15,"(78, 9)",9,23
41,E16,"(95, 40)",7,21
47,E17,"(47, 84)",5,27
48,E18,"(11, 75)",1,19
49,E19,"(11, 30)",4,24
52,E20,"(76, 99)",3,10
54,E21,"(51, 17)",3,28
56,E22,"(91, 36)",8,21
57,E23,"(64, 9)",3,21
62,E24,"(99, 9)",2,15
63,E25,"(44, 50)",3,11
65,E26,"(99, 76)",2,25
69,E27,"(97, 75)",7,27
70,E28,"(30, 93)",4,27
71,E29,"(48, 13)",1,14
77,E30,"(62, 33)",2,27
79,E31,"(51, 45)",5,25
80,E32,"(100, 61)",6,10
82,E33,"(88, 75)",0,17
83,E34,"(19, 48)",0,16
84,E35,"(54, 35)",6,27
85,E36,"(75, 12)",9,25
88,E37,"(41, 59)",3,14
91,E38,"(42, 61)",0,24
93,E39,"(59, 96)",5,10
97,E40,"(20, 84)",4,14
98,E41,"(12, 9)",3,23
