time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(14, 34)",6,18
3,D2,"(34, 100)",6,21
4,D3,"(93, 98)",0,13
8,D4,"(93, 90)",5,20
11,D5,"(7, 90)",5,24
12,D6,"(65, 41)",7,27
13,D7,"(55, 40)",8,29
14,D8,"(15, 25)",8,25
18,D9,"(0, 5)",2,17
19,D10,"(85, 15)",1,22
20,D11,"(84, 7)",1,20
21,D12,"(83, 3)",6,18
22,D13,"(72, 47)",5,19
24,D14,"(81, 42)",1,14
26,D15,"(23, 59)",4,17
30,D16,"(100, 92)",8,29
33,D17,"(83, 44)",3,22
34,D18,"(9, 85)",9,18
37,D19,"(4, 63)",7,19
43,D20,"(70, 72)",1,21
45,D21,"(17, 100)",5,19
51,D22,"(63, 5)",0,14
54,D23,"(33, 92)",5,20
55,D24,"(12, 48)",2,27
56,D25,"(49, 95)",1,20
59,D26,"(56, 87)",1,22
60,D27,"(22, 99)",5,19
61,D28,"(35, 75)",4,21
62,D29,"(28, 11)",4,15
65,D30,"(32, 4)",4,30
68,D31,"(61, 65)",9,11
70,D32,"(7, 11)",0,22
74,D33,"(86, 48)",8,20
76,D34,"(15, 9)",8,23
79,D35,"(26, 36)",6,15
82,D36,"(88, 61)",6,11
83,D37,"(43, 53)",5,29
84,D38,"(20, 30)",7,14
87,D39,"(57, 20)",3,11
88,D40,"(100, 12)",8,21
90,D41,"(80, 73)",6,17
91,D42,"(47, 97)",7,20
94,D43,"(60, 33)",7,13
98,D44,"(84, 78)",4,10
