time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
7,E1,"(83, 22)",4,17
9,E2,"(23, 24)",6,12
11,E3,"(77, 6)",6,10
12,E4,"(26, 63)",3,22
16,E5,"(60, 95)",2,25
19,E6,"(71, 18)",6,27
20,E7,"(22, 29)",6,12
21,E8,"(43, 76)",6,30
24,E9,"(97, 77)",1,28
25,E10,"(73, 9)",5,28
31,E11,"(79, 38)",5,11
32,E12,"(11, 34)",7,11
36,E13,"(82, 91)",6,16
37,E14,"(95, 48)",4,19
38,E15,"(41, 80)",3,12
41,E16,"(27, 3)",7,24
42,E17,"(64, 13)",5,14
43,E18,"(97, 48)",2,28
44,E19,"(2, 47)",6,16
45,E20,"(22, 65)",7,22
46,E21,"(30, 4)",6,17
47,E22,"(100, 83)",4,22
48,E23,"(48, 82)",9,23
49,E24,"(39, 61)",5,19
50,E25,"(4, 27)",6,27
53,E26,"(6, 60)",2,21
58,E27,"(13, 62)",8,11
60,E28,"(89, 97)",8,13
63,E29,"(48, 78)",3,14
66,E30,"(80, 79)",2,28
68,E31,"(72, 54)",4,14
69,E32,"(90, 93)",1,27
70,E33,"(19, 74)",3,30
77,E34,"(84, 6)",6,10
79,E35,"(39, 86)",2,12
80,E36,"(87, 85)",7,21
87,E37,"(95, 20)",9,23
91,E38,"(1, 12)",6,11
92,E39,"(40, 3)",1,14
96,E40,"(20, 38)",5,28
98,E41,"(75, 78)",3,25
99,E42,"(54, 4)",0,16
