time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(74, 53)",2,28
2,E2,"(21, 26)",3,28
3,E3,"(7, 56)",0,11
4,E4,"(10, 29)",4,20
6,E5,"(98, 66)",1,13
7,E6,"(3, 21)",9,27
8,E7,"(89, 16)",9,16
11,E8,"(59, 35)",1,10
15,E9,"(80, 39)",1,25
17,E10,"(99, 55)",3,28
18,E11,"(0, 62)",8,24
19,E12,"(78, 11)",3,25
20,E13,"(92, 75)",0,24
21,E14,"(8, 8)",3,17
23,E15,"(74, 28)",5,26
24,E16,"(55, 57)",1,20
26,E17,"(6, 48)",2,30
27,E18,"(32, 63)",7,26
28,E19,"(12, 27)",0,23
31,E20,"(82, 100)",1,24
32,E21,"(63, 24)",1,27
33,E22,"(10, 8)",3,15
34,E23,"(95, 89)",9,10
35,E24,"(8, 39)",4,29
42,E25,"(40, 26)",0,17
43,E26,"(5, 92)",8,28
44,E27,"(80, 100)",7,19
47,E28,"(28, 70)",6,14
49,E29,"(76, 33)",9,19
50,E30,"(64, 90)",3,27
51,E31,"(91, 82)",4,26
53,E32,"(7, 27)",7,12
57,E33,"(50, 69)",7,27
62,E34,"(4, 46)",5,12
63,E35,"(63, 82)",8,27
64,E36,"(53, 31)",3,26
69,E37,"(16, 20)",9,21
70,E38,"(41, 51)",4,26
71,E39,"(81, 71)",9,23
75,E40,"(2, 72)",6,30
77,E41,"(26, 35)",0,27
80,E42,"(78, 51)",5,23
83,E43,"(50, 52)",1,22
85,E44,"(72, 12)",9,22
86,E45,"(40, 50)",9,26
89,E46,"(32, 10)",7,15
93,E47,"(14, 86)",1,21
98,E48,"(39, 86)",9,24
