time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(3, 67)",4,10
1,D2,"(40, 57)",6,24
2,D3,"(29, 0)",2,25
7,D4,"(52, 13)",4,27
10,D5,"(35, 59)",9,11
14,D6,"(56, 82)",2,21
16,D7,"(15, 15)",1,11
18,D8,"(47, 59)",0,14
20,D9,"(5, 100)",9,30
21,D10,"(39, 46)",5,18
22,D11,"(72, 25)",4,17
23,D12,"(26, 47)",2,17
26,D13,"(36, 53)",0,20
27,D14,"(80, 3)",4,19
29,D15,"(22, 29)",4,11
30,D16,"(40, 70)",2,14
31,D17,"(61, 56)",4,20
32,D18,"(19, 40)",4,25
35,D19,"(28, 54)",8,27
37,D20,"(77, 33)",6,15
38,D21,"(9, 19)",5,11
39,D22,"(96, 39)",6,13
42,D23,"(97, 10)",6,10
43,D24,"(66, 40)",2,11
44,D25,"(54, 91)",8,12
45,D26,"(31, 54)",5,28
47,D27,"(88, 56)",5,28
48,D28,"(29, 75)",6,16
49,D29,"(26, 13)",7,11
50,D30,"(29, 78)",3,16
52,D31,"(7, 84)",8,22
53,D32,"(4, 63)",5,27
54,D33,"(59, 24)",7,12
55,D34,"(13, 69)",1,27
56,D35,"(64, 8)",9,13
57,D36,"(73, 15)",4,30
59,D37,"(81, 57)",7,10
60,D38,"(44, 38)",9,10
67,D39,"(89, 13)",7,10
69,D40,"(91, 88)",1,16
75,D41,"(33, 42)",1,28
76,D42,"(12, 20)",1,23
77,D43,"(67, 97)",7,20
80,D44,"(83, 12)",5,17
81,D45,"(23, 51)",6,18
86,D46,"(65, 36)",3,22
91,D47,"(49, 64)",5,10
93,D48,"(6, 84)",8,12
95,D49,"(30, 60)",2,25
96,D50,"(71, 0)",7,18
98,D51,"(21, 61)",9,22
