time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(5, 67)",5,20
2,E2,"(51, 6)",8,20
3,E3,"(15, 80)",0,20
4,E4,"(41, 53)",6,26
8,E5,"(38, 83)",6,14
11,E6,"(12, 0)",2,20
12,E7,"(57, 85)",2,23
14,E8,"(76, 76)",3,11
16,E9,"(4, 92)",2,20
20,E10,"(96, 71)",9,27
21,E11,"(29, 81)",9,22
23,E12,"(89, 12)",1,11
27,E13,"(13, 61)",3,22
28,E14,"(28, 36)",5,11
29,E15,"(38, 17)",2,22
30,E16,"(66, 94)",7,26
31,E17,"(67, 16)",3,21
32,E18,"(34, 61)",5,23
33,E19,"(91, 35)",5,30
35,E20,"(46, 7)",3,19
36,E21,"(43, 91)",5,13
39,E22,"(93, 39)",4,23
40,E23,"(75, 22)",2,14
41,E24,"(17, 42)",7,12
43,E25,"(68, 9)",8,27
46,E26,"(75, 80)",3,25
47,E27,"(64, 52)",6,25
49,E28,"(85, 68)",8,23
53,E29,"(60, 66)",2,28
55,E30,"(79, 96)",6,11
58,E31,"(18, 64)",2,24
62,E32,"(45, 45)",4,11
66,E33,"(8, 74)",6,19
67,E34,"(12, 35)",9,21
68,E35,"(62, 4)",7,14
71,E36,"(80, 0)",5,29
72,E37,"(72, 25)",6,26
73,E38,"(32, 83)",0,12
74,E39,"(87, 68)",0,11
75,E40,"(95, 44)",2,20
76,E41,"(84, 40)",8,21
79,E42,"(62, 35)",8,28
80,E43,"(29, 10)",8,13
81,E44,"(47, 1)",3,11
82,E45,"(87, 86)",9,24
90,E46,"(45, 68)",5,29
92,E47,"(63, 25)",7,14
94,E48,"(38, 32)",3,10
95,E49,"(77, 92)",4,22
96,E50,"(14, 37)",1,21
97,E51,"(80, 78)",5,30
98,E52,"(9, 93)",6,18
