time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(89, 59)",2,10
2,D2,"(21, 85)",9,27
4,D3,"(81, 91)",0,11
5,D4,"(88, 62)",4,13
7,D5,"(90, 19)",9,28
11,D6,"(92, 29)",3,28
12,D7,"(40, 17)",8,14
14,D8,"(77, 99)",2,28
15,D9,"(68, 78)",0,23
16,D10,"(3, 36)",4,29
19,D11,"(100, 20)",5,23
20,D12,"(61, 42)",2,27
21,D13,"(41, 28)",4,25
25,D14,"(61, 48)",8,25
27,D15,"(53, 90)",6,17
33,D16,"(39, 14)",0,15
34,D17,"(94, 14)",6,27
36,D18,"(79, 18)",3,23
38,D19,"(76, 96)",0,29
40,D20,"(34, 14)",5,10
41,D21,"(64, 32)",8,11
44,D22,"(18, 79)",4,10
49,D23,"(20, 35)",2,18
50,D24,"(48, 9)",5,22
51,D25,"(100, 96)",2,30
56,D26,"(76, 1)",8,23
58,D27,"(17, 24)",8,17
63,D28,"(93, 3)",8,22
64,D29,"(39, 8)",4,24
66,D30,"(100, 45)",5,15
68,D31,"(62, 86)",1,20
70,D32,"(66, 11)",0,18
72,D33,"(93, 59)",2,30
74,D34,"(43, 79)",3,16
75,D35,"(5, 17)",2,23
78,D36,"(29, 58)",3,19
80,D37,"(94, 81)",9,21
84,D38,"(21, 24)",7,26
85,D39,"(86, 17)",8,11
87,D40,"(58, 100)",8,12
88,D41,"(10, 52)",3,19
89,D42,"(24, 53)",8,26
95,D43,"(69, 32)",4,19
99,D44,"(2, 12)",2,23
