time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(94, 12)",9,25
4,D2,"(61, 42)",3,27
7,D3,"(22, 55)",2,21
8,D4,"(85, 39)",0,19
11,D5,"(46, 31)",1,19
12,D6,"(93, 95)",8,11
13,D7,"(47, 4)",0,16
14,D8,"(97, 64)",8,21
15,D9,"(100, 81)",5,10
18,D10,"(3, 67)",0,11
19,D11,"(38, 12)",6,22
21,D12,"(49, 24)",0,20
23,D13,"(70, 10)",8,18
24,D14,"(76, 29)",1,20
25,D15,"(79, 40)",6,16
27,D16,"(73, 34)",8,28
28,D17,"(90, 89)",4,11
30,D18,"(17, 56)",7,18
38,D19,"(54, 6)",0,28
42,D20,"(67, 95)",6,22
43,D21,"(62, 25)",2,21
46,D22,"(83, 82)",8,21
47,D23,"(86, 21)",5,25
48,D24,"(99, 97)",0,16
52,D25,"(86, 14)",4,10
54,D26,"(92, 78)",8,16
55,D27,"(98, 19)",3,13
59,D28,"(79, 7)",4,24
62,D29,"(82, 56)",9,13
66,D30,"(100, 78)",2,26
68,D31,"(85, 56)",1,27
69,D32,"(91, 15)",9,12
71,D33,"(29, 93)",2,15
72,D34,"(29, 44)",7,14
73,D35,"(55, 12)",2,30
75,D36,"(20, 96)",4,10
77,D37,"(25, 41)",9,13
78,D38,"(23, 98)",7,24
79,D39,"(76, 89)",8,25
84,D40,"(20, 11)",5,30
92,D41,"(100, 41)",9,13
98,D42,"(46, 85)",4,24
