time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(25, 85)",1,14
1,D2,"(50, 74)",1,18
2,D3,"(80, 78)",3,16
3,D4,"(14, 65)",9,21
5,D5,"(37, 29)",4,10
6,D6,"(39, 77)",7,30
9,D7,"(49, 83)",8,12
10,D8,"(20, 34)",7,10
12,D9,"(8, 93)",3,11
14,D10,"(97, 82)",2,21
16,D11,"(49, 11)",7,14
17,D12,"(7, 5)",3,14
19,D13,"(76, 18)",6,26
21,D14,"(10, 57)",6,14
23,D15,"(53, 36)",2,23
25,D16,"(32, 48)",1,29
28,D17,"(66, 90)",4,18
29,D18,"(65, 85)",3,24
30,D19,"(61, 91)",0,15
31,D20,"(42, 41)",4,29
32,D21,"(59, 65)",1,12
34,D22,"(67, 40)",6,28
36,D23,"(22, 16)",9,10
41,D24,"(71, 65)",9,13
42,D25,"(88, 83)",0,19
43,D26,"(40, 81)",0,24
45,D27,"(63, 28)",8,25
48,D28,"(42, 59)",7,29
49,D29,"(61, 58)",8,22
51,D30,"(33, 75)",4,29
53,D31,"(12, 46)",8,30
54,D32,"(92, 87)",0,29
58,D33,"(77, 29)",9,23
59,D34,"(21, 83)",8,30
61,D35,"(63, 58)",7,18
62,D36,"(82, 81)",9,11
65,D37,"(16, 67)",5,11
67,D38,"(41, 76)",1,30
70,D39,"(1, 68)",3,27
73,D40,"(8, 32)",7,28
76,D41,"(24, 18)",2,15
77,D42,"(70, 59)",4,29
79,D43,"(8, 73)",0,16
81,D44,"(5, 12)",9,16
82,D45,"(63, 46)",1,30
84,D46,"(95, 17)",2,16
85,D47,"(11, 40)",0,28
87,D48,"(66, 32)",6,14
89,D49,"(80, 28)",9,10
90,D50,"(7, 85)",4,21
92,D51,"(57, 60)",3,17
94,D52,"(86, 88)",3,20
95,D53,"(42, 81)",5,19
96,D54,"(32, 19)",9,19
98,D55,"(25, 58)",9,30
