time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(96, 17)",9,13
1,E2,"(38, 51)",6,24
3,E3,"(58, 66)",8,30
5,E4,"(20, 41)",4,11
10,E5,"(50, 45)",4,11
11,E6,"(62, 87)",0,21
12,E7,"(80, 89)",3,18
14,E8,"(63, 80)",0,13
15,E9,"(14, 3)",9,19
16,E10,"(80, 97)",4,19
17,E11,"(80, 75)",2,14
18,E12,"(18, 87)",4,16
19,E13,"(88, 45)",5,11
20,E14,"(98, 30)",1,11
21,E15,"(18, 62)",6,20
24,E16,"(70, 32)",4,12
26,E17,"(46, 68)",8,29
27,E18,"(35, 74)",3,26
28,E19,"(84, 21)",6,10
29,E20,"(26, 54)",1,21
30,E21,"(69, 71)",5,28
35,E22,"(8, 19)",1,10
37,E23,"(71, 65)",0,13
39,E24,"(80, 62)",1,27
40,E25,"(49, 30)",5,11
42,E26,"(36, 21)",0,30
44,E27,"(91, 31)",2,16
45,E28,"(84, 90)",0,17
46,E29,"(80, 19)",0,10
50,E30,"(9, 35)",1,22
55,E31,"(84, 19)",6,30
57,E32,"(47, 92)",6,15
60,E33,"(76, 82)",1,13
61,E34,"(66, 60)",2,16
64,E35,"(83, 57)",9,28
65,E36,"(40, 64)",0,15
66,E37,"(49, 75)",4,25
67,E38,"(65, 58)",4,18
68,E39,"(33, 76)",0,30
69,E40,"(89, 74)",2,30
72,E41,"(74, 61)",4,18
74,E42,"(31, 26)",4,12
76,E43,"(6, 59)",0,10
77,E44,"(28, 67)",4,19
80,E45,"(15, 35)",0,24
83,E46,"(66, 12)",4,13
84,E47,"(48, 22)",5,16
86,E48,"(84, 41)",7,14
87,E49,"(81, 59)",0,20
88,E50,"(55, 19)",0,12
90,E51,"(65, 44)",2,19
91,E52,"(76, 81)",1,19
95,E53,"(49, 97)",7,27
96,E54,"(88, 47)",9,25
98,E55,"(81, 12)",0,17
