time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
5,D1,"(86, 33)",4,12
7,D2,"(9, 70)",4,21
8,D3,"(62, 93)",7,24
9,D4,"(73, 19)",8,14
10,D5,"(80, 93)",9,15
12,D6,"(92, 98)",5,14
14,D7,"(14, 96)",1,21
15,D8,"(2, 63)",8,23
16,D9,"(74, 7)",4,24
23,D10,"(88, 25)",0,19
25,D11,"(15, 9)",9,13
27,D12,"(63, 74)",1,19
29,D13,"(41, 39)",4,27
30,D14,"(42, 59)",9,17
31,D15,"(89, 81)",1,30
32,D16,"(85, 3)",3,29
33,D17,"(52, 19)",7,24
34,D18,"(97, 56)",1,23
35,D19,"(80, 88)",3,10
37,D20,"(72, 42)",8,22
38,D21,"(59, 78)",0,24
39,D22,"(46, 4)",4,23
42,D23,"(35, 19)",5,29
44,D24,"(94, 33)",5,26
46,D25,"(9, 88)",7,10
48,D26,"(92, 32)",4,21
49,D27,"(84, 38)",3,27
53,D28,"(27, 55)",6,14
54,D29,"(19, 50)",5,23
56,D30,"(20, 63)",7,10
57,D31,"(78, 43)",8,18
58,D32,"(100, 65)",8,15
59,D33,"(37, 50)",6,11
60,D34,"(87, 17)",5,26
66,D35,"(39, 75)",9,23
68,D36,"(47, 65)",4,19
69,D37,"(85, 35)",3,24
71,D38,"(24, 11)",2,22
72,D39,"(44, 0)",0,20
73,D40,"(99, 42)",3,15
75,D41,"(53, 44)",4,24
77,D42,"(36, 29)",8,16
85,D43,"(92, 86)",3,26
87,D44,"(77, 55)",2,20
88,D45,"(14, 74)",5,20
92,D46,"(56, 64)",4,19
93,D47,"(54, 33)",7,29
99,D48,"(65, 31)",9,15
