time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(54, 24)",9,22
4,D2,"(16, 100)",4,27
8,D3,"(91, 70)",1,11
10,D4,"(17, 94)",5,19
12,D5,"(84, 2)",1,23
13,D6,"(98, 5)",2,25
14,D7,"(21, 66)",1,28
15,D8,"(24, 42)",0,12
17,D9,"(61, 27)",9,19
21,D10,"(12, 81)",4,14
26,D11,"(35, 7)",5,23
28,D12,"(42, 79)",5,29
29,D13,"(91, 74)",8,17
30,D14,"(91, 18)",3,27
33,D15,"(84, 70)",2,26
35,D16,"(17, 31)",2,30
36,D17,"(19, 70)",4,12
37,D18,"(72, 23)",4,15
43,D19,"(2, 4)",8,23
44,D20,"(91, 94)",7,22
46,D21,"(5, 50)",3,27
47,D22,"(86, 11)",1,19
50,D23,"(11, 56)",3,21
51,D24,"(57, 70)",2,28
55,D25,"(46, 40)",7,22
58,D26,"(8, 51)",5,20
60,D27,"(38, 100)",8,23
62,D28,"(90, 87)",6,27
63,D29,"(82, 27)",5,11
64,D30,"(46, 94)",4,14
65,D31,"(58, 26)",4,28
67,D32,"(40, 44)",1,18
68,D33,"(35, 39)",3,25
69,D34,"(33, 22)",9,21
73,D35,"(91, 90)",1,10
76,D36,"(86, 19)",6,17
77,D37,"(95, 25)",2,15
78,D38,"(20, 21)",2,14
80,D39,"(28, 21)",5,19
85,D40,"(83, 37)",2,14
87,D41,"(30, 51)",5,30
89,D42,"(20, 53)",5,27
90,D43,"(72, 76)",5,11
93,D44,"(83, 40)",7,20
96,D45,"(96, 66)",0,30
