time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(12, 57)",2,28
5,D2,"(14, 21)",7,11
6,D3,"(51, 2)",8,15
8,D4,"(25, 47)",8,12
13,D5,"(28, 70)",5,16
14,D6,"(73, 79)",5,30
16,D7,"(69, 26)",3,30
19,D8,"(2, 81)",5,18
22,D9,"(60, 82)",0,19
24,D10,"(0, 8)",6,24
25,D11,"(14, 99)",9,10
26,D12,"(20, 68)",4,13
30,D13,"(21, 64)",9,25
31,D14,"(86, 41)",2,15
34,D15,"(31, 28)",2,30
38,D16,"(89, 84)",7,15
39,D17,"(93, 36)",2,27
40,D18,"(26, 5)",2,21
41,D19,"(46, 81)",6,14
44,D20,"(28, 77)",5,20
47,D21,"(7, 100)",7,23
48,D22,"(77, 52)",9,27
49,D23,"(71, 26)",6,30
51,D24,"(34, 1)",2,29
52,D25,"(44, 91)",1,18
53,D26,"(59, 64)",2,10
55,D27,"(55, 52)",5,28
61,D28,"(15, 55)",6,27
63,D29,"(99, 48)",2,11
64,D30,"(22, 93)",8,10
65,D31,"(23, 81)",4,16
66,D32,"(10, 30)",2,17
68,D33,"(53, 5)",7,25
69,D34,"(59, 38)",5,21
73,D35,"(88, 8)",2,18
75,D36,"(69, 63)",2,24
78,D37,"(51, 22)",1,19
79,D38,"(39, 83)",6,28
80,D39,"(86, 36)",2,14
81,D40,"(27, 9)",9,21
82,D41,"(52, 29)",9,23
84,D42,"(17, 82)",7,12
86,D43,"(31, 34)",7,18
89,D44,"(74, 42)",8,10
90,D45,"(96, 48)",0,18
93,D46,"(98, 38)",3,27
94,D47,"(81, 87)",3,26
95,D48,"(33, 87)",6,21
