time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(60, 24)",7,26
1,D2,"(3, 72)",4,23
2,D3,"(71, 51)",5,21
3,D4,"(62, 81)",7,14
6,D5,"(54, 22)",5,16
11,D6,"(37, 24)",8,30
13,D7,"(10, 89)",3,11
14,D8,"(17, 13)",7,20
15,D9,"(37, 9)",4,27
19,D10,"(37, 83)",8,20
20,D11,"(70, 1)",9,11
21,D12,"(68, 7)",6,24
22,D13,"(6, 35)",0,30
25,D14,"(96, 1)",1,25
28,D15,"(52, 86)",8,22
37,D16,"(35, 30)",9,20
43,D17,"(54, 78)",6,22
44,D18,"(78, 27)",6,29
46,D19,"(96, 58)",5,10
47,D20,"(18, 69)",1,25
52,D21,"(16, 42)",9,19
53,D22,"(4, 100)",0,18
54,D23,"(51, 10)",9,25
56,D24,"(23, 0)",6,28
59,D25,"(99, 79)",8,19
68,D26,"(73, 75)",6,20
69,D27,"(4, 85)",4,12
70,D28,"(18, 27)",5,25
72,D29,"(69, 72)",9,18
75,D30,"(27, 44)",5,28
77,D31,"(82, 8)",8,10
78,D32,"(91, 10)",4,29
79,D33,"(48, 2)",6,21
80,D34,"(50, 38)",9,24
83,D35,"(88, 46)",7,14
88,D36,"(55, 73)",8,28
90,D37,"(97, 73)",7,14
91,D38,"(40, 26)",9,12
95,D39,"(53, 92)",8,23
97,D40,"(41, 88)",1,15
98,D41,"(52, 46)",5,20
