time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(30, 77)",4,10
2,D2,"(17, 45)",6,28
5,D3,"(31, 64)",6,12
6,D4,"(18, 84)",2,22
7,D5,"(56, 74)",9,21
9,D6,"(39, 76)",8,12
10,D7,"(74, 36)",4,24
15,D8,"(99, 78)",1,26
18,D9,"(9, 72)",6,26
19,D10,"(91, 44)",8,27
22,D11,"(16, 94)",3,28
23,D12,"(54, 45)",9,30
24,D13,"(4, 61)",0,18
28,D14,"(35, 95)",5,11
29,D15,"(19, 39)",7,15
30,D16,"(34, 34)",4,11
33,D17,"(24, 37)",3,27
34,D18,"(61, 91)",6,13
36,D19,"(23, 99)",7,14
40,D20,"(27, 23)",9,23
44,D21,"(20, 27)",2,12
45,D22,"(94, 82)",5,18
48,D23,"(64, 4)",1,21
49,D24,"(95, 78)",9,29
50,D25,"(72, 63)",4,27
52,D26,"(35, 29)",0,13
54,D27,"(30, 79)",8,10
58,D28,"(77, 64)",7,11
59,D29,"(64, 63)",8,14
60,D30,"(34, 43)",1,16
63,D31,"(12, 50)",3,24
64,D32,"(82, 76)",1,26
65,D33,"(85, 36)",9,20
67,D34,"(0, 42)",3,23
68,D35,"(67, 16)",1,10
69,D36,"(57, 67)",9,24
70,D37,"(64, 47)",3,16
73,D38,"(65, 94)",1,24
76,D39,"(54, 93)",5,12
77,D40,"(5, 67)",5,23
78,D41,"(29, 37)",2,27
80,D42,"(52, 59)",8,10
81,D43,"(48, 55)",9,13
83,D44,"(60, 75)",7,15
86,D45,"(67, 81)",1,18
87,D46,"(28, 38)",8,27
88,D47,"(55, 31)",4,13
94,D48,"(69, 66)",2,30
96,D49,"(65, 1)",7,25
98,D50,"(84, 3)",6,23
