time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(30, 100)",0,12
1,D2,"(85, 70)",5,20
2,D3,"(61, 22)",3,14
3,D4,"(82, 57)",6,29
4,D5,"(9, 66)",8,25
5,D6,"(29, 12)",4,16
6,D7,"(62, 36)",2,21
7,D8,"(97, 75)",0,12
10,D9,"(53, 19)",8,20
11,D10,"(74, 61)",7,22
12,D11,"(75, 44)",8,22
13,D12,"(90, 3)",3,19
14,D13,"(60, 57)",6,20
15,D14,"(57, 80)",8,25
18,D15,"(62, 55)",6,27
19,D16,"(9, 87)",7,11
23,D17,"(96, 48)",7,10
24,D18,"(28, 47)",6,25
25,D19,"(86, 48)",1,25
27,D20,"(86, 26)",7,22
32,D21,"(94, 4)",6,16
33,D22,"(24, 22)",0,24
35,D23,"(13, 37)",3,25
37,D24,"(33, 71)",0,20
38,D25,"(90, 29)",3,28
39,D26,"(83, 85)",0,19
42,D27,"(59, 91)",5,26
45,D28,"(5, 51)",6,17
47,D29,"(33, 49)",4,11
49,D30,"(99, 76)",5,16
52,D31,"(95, 4)",1,22
56,D32,"(17, 1)",0,18
62,D33,"(95, 98)",6,29
64,D34,"(87, 86)",3,30
65,D35,"(71, 20)",8,11
69,D36,"(93, 74)",3,26
70,D37,"(91, 12)",5,27
71,D38,"(48, 3)",8,13
72,D39,"(71, 80)",9,19
76,D40,"(42, 90)",3,20
81,D41,"(62, 71)",8,19
82,D42,"(0, 8)",1,11
83,D43,"(18, 76)",5,18
87,D44,"(8, 13)",0,30
89,D45,"(97, 59)",1,24
91,D46,"(27, 40)",7,16
92,D47,"(95, 91)",8,13
94,D48,"(2, 75)",6,20
97,D49,"(16, 69)",3,17
99,D50,"(20, 86)",3,20
