time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(96, 4)",7,30
1,E2,"(54, 23)",1,27
3,E3,"(38, 9)",6,28
5,E4,"(63, 93)",0,12
6,E5,"(81, 8)",3,13
7,E6,"(62, 76)",4,29
8,E7,"(24, 65)",6,14
9,E8,"(58, 27)",5,23
10,E9,"(51, 12)",9,25
11,E10,"(75, 98)",0,10
12,E11,"(65, 91)",0,18
13,E12,"(39, 46)",2,28
15,E13,"(34, 99)",9,27
19,E14,"(1, 22)",7,22
20,E15,"(31, 81)",1,21
21,E16,"(21, 5)",9,22
24,E17,"(73, 18)",0,14
26,E18,"(8, 94)",4,16
27,E19,"(96, 83)",1,14
30,E20,"(88, 23)",6,23
31,E21,"(23, 8)",0,20
32,E22,"(100, 68)",8,26
33,E23,"(71, 18)",8,12
34,E24,"(78, 18)",0,29
35,E25,"(1, 27)",2,19
38,E26,"(54, 19)",3,12
39,E27,"(13, 83)",8,19
44,E28,"(80, 67)",6,25
45,E29,"(100, 98)",8,25
46,E30,"(46, 3)",3,26
48,E31,"(30, 54)",3,17
49,E32,"(5, 74)",4,11
51,E33,"(58, 0)",0,16
54,E34,"(20, 53)",2,14
55,E35,"(65, 5)",7,17
62,E36,"(76, 39)",9,22
64,E37,"(62, 82)",2,21
66,E38,"(44, 79)",6,30
67,E39,"(47, 47)",9,18
68,E40,"(51, 70)",1,29
71,E41,"(56, 8)",9,15
75,E42,"(82, 50)",9,11
77,E43,"(29, 79)",2,26
78,E44,"(62, 73)",1,27
79,E45,"(54, 30)",6,28
86,E46,"(4, 39)",4,11
89,E47,"(29, 95)",1,26
90,E48,"(32, 24)",4,17
92,E49,"(6, 64)",5,16
99,E50,"(36, 38)",8,20
