time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(39, 100)",6,29
2,D2,"(2, 74)",2,25
5,D3,"(0, 61)",9,12
6,D4,"(21, 80)",1,12
9,D5,"(28, 82)",2,24
12,D6,"(94, 18)",2,28
17,D7,"(64, 9)",3,18
20,D8,"(55, 87)",1,25
23,D9,"(14, 87)",0,28
24,D10,"(18, 63)",8,13
25,D11,"(71, 86)",4,16
26,D12,"(78, 19)",0,18
27,D13,"(92, 81)",6,24
30,D14,"(44, 4)",6,22
31,D15,"(31, 0)",3,21
32,D16,"(71, 67)",2,30
34,D17,"(83, 32)",0,25
35,D18,"(56, 90)",1,29
38,D19,"(4, 94)",3,21
41,D20,"(52, 42)",1,17
43,D21,"(32, 77)",0,17
47,D22,"(53, 34)",9,13
48,D23,"(75, 8)",6,19
50,D24,"(3, 97)",9,14
54,D25,"(19, 8)",5,12
55,D26,"(78, 90)",3,21
56,D27,"(3, 26)",2,30
57,D28,"(37, 1)",9,21
59,D29,"(43, 75)",1,21
64,D30,"(8, 30)",1,30
65,D31,"(94, 87)",4,10
66,D32,"(7, 34)",8,13
68,D33,"(29, 37)",4,16
69,D34,"(11, 87)",9,14
70,D35,"(58, 95)",7,27
73,D36,"(33, 46)",0,19
74,D37,"(41, 88)",6,26
76,D38,"(84, 35)",5,30
77,D39,"(11, 41)",9,28
80,D40,"(64, 16)",2,21
84,D41,"(51, 81)",2,22
85,D42,"(44, 10)",4,19
89,D43,"(60, 40)",6,18
90,D44,"(73, 60)",3,28
94,D45,"(61, 53)",7,28
95,D46,"(39, 79)",2,20
97,D47,"(22, 0)",9,22
98,D48,"(52, 96)",9,11
