time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(44, 9)",7,12
2,D2,"(22, 18)",7,29
6,D3,"(70, 93)",9,26
7,D4,"(9, 82)",3,27
8,D5,"(37, 16)",3,16
10,D6,"(33, 28)",9,11
11,D7,"(7, 67)",0,13
18,D8,"(89, 94)",8,12
20,D9,"(35, 73)",0,15
23,D10,"(94, 43)",2,16
25,D11,"(74, 82)",3,15
33,D12,"(89, 59)",8,30
38,D13,"(60, 95)",0,23
41,D14,"(95, 35)",3,18
44,D15,"(38, 35)",9,30
45,D16,"(30, 63)",2,15
46,D17,"(59, 34)",5,26
47,D18,"(6, 1)",1,11
48,D19,"(42, 85)",6,30
56,D20,"(82, 47)",0,22
58,D21,"(11, 43)",8,12
60,D22,"(33, 48)",0,29
61,D23,"(37, 24)",1,16
62,D24,"(52, 60)",0,11
63,D25,"(9, 42)",9,24
66,D26,"(89, 48)",4,19
71,D27,"(32, 58)",8,28
74,D28,"(53, 47)",0,24
76,D29,"(78, 39)",7,12
77,D30,"(75, 21)",3,28
80,D31,"(88, 56)",8,12
82,D32,"(17, 23)",1,10
84,D33,"(52, 29)",2,29
85,D34,"(84, 52)",6,26
86,D35,"(12, 61)",8,10
88,D36,"(50, 58)",5,10
89,D37,"(25, 2)",8,19
90,D38,"(3, 56)",3,16
94,D39,"(49, 66)",5,24
98,D40,"(15, 69)",8,29
