time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(36, 13)",8,15
3,D2,"(91, 37)",5,11
9,D3,"(94, 40)",9,11
11,D4,"(46, 66)",5,26
18,D5,"(17, 73)",3,15
23,D6,"(0, 1)",7,21
27,D7,"(50, 19)",9,10
28,D8,"(46, 76)",2,16
32,D9,"(57, 64)",0,25
33,D10,"(19, 92)",7,20
37,D11,"(40, 59)",2,25
39,D12,"(88, 86)",3,21
43,D13,"(50, 55)",9,18
46,D14,"(72, 100)",6,23
47,D15,"(68, 13)",4,11
50,D16,"(79, 31)",0,20
51,D17,"(38, 59)",7,28
54,D18,"(82, 63)",4,18
55,D19,"(91, 44)",7,15
56,D20,"(75, 82)",0,24
59,D21,"(7, 95)",0,16
60,D22,"(3, 2)",8,20
62,D23,"(100, 42)",9,29
65,D24,"(87, 90)",7,18
67,D25,"(97, 25)",9,13
69,D26,"(10, 37)",3,30
72,D27,"(59, 99)",9,29
74,D28,"(40, 49)",4,19
77,D29,"(7, 91)",0,22
79,D30,"(84, 79)",8,13
82,D31,"(64, 41)",2,16
83,D32,"(92, 64)",2,27
84,D33,"(7, 41)",6,28
85,D34,"(93, 48)",4,15
91,D35,"(97, 77)",8,10
92,D36,"(54, 97)",2,30
99,D37,"(47, 38)",8,22
