time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(72, 83)",2,27
3,E2,"(22, 55)",6,19
5,E3,"(67, 73)",4,11
6,E4,"(46, 17)",7,11
7,E5,"(29, 62)",2,19
11,E6,"(24, 94)",0,27
13,E7,"(59, 60)",6,20
14,E8,"(92, 8)",7,14
15,E9,"(88, 38)",3,25
17,E10,"(2, 18)",4,28
18,E11,"(28, 44)",1,21
19,E12,"(17, 91)",8,12
22,E13,"(61, 50)",9,14
24,E14,"(27, 15)",0,20
26,E15,"(88, 66)",6,12
27,E16,"(96, 18)",0,14
28,E17,"(35, 17)",1,10
31,E18,"(65, 92)",3,12
38,E19,"(2, 90)",2,25
39,E20,"(16, 72)",1,20
40,E21,"(81, 20)",6,26
43,E22,"(63, 81)",3,23
44,E23,"(63, 8)",4,24
45,E24,"(48, 97)",1,25
48,E25,"(9, 81)",9,29
49,E26,"(60, 91)",7,18
50,E27,"(23, 75)",5,24
51,E28,"(85, 99)",1,19
53,E29,"(44, 77)",9,21
54,E30,"(17, 53)",2,15
61,E31,"(68, 16)",2,16
62,E32,"(79, 48)",8,20
63,E33,"(11, 47)",8,18
66,E34,"(67, 92)",6,26
67,E35,"(83, 66)",3,19
68,E36,"(75, 59)",2,29
73,E37,"(41, 95)",0,29
74,E38,"(45, 32)",2,18
75,E39,"(17, 61)",1,11
77,E40,"(47, 88)",7,12
78,E41,"(0, 91)",2,12
80,E42,"(42, 33)",9,14
81,E43,"(60, 17)",7,16
82,E44,"(20, 6)",0,10
83,E45,"(0, 13)",7,20
84,E46,"(46, 44)",9,12
88,E47,"(20, 91)",2,19
89,E48,"(38, 58)",3,20
90,E49,"(76, 29)",9,27
91,E50,"(16, 25)",9,28
92,E51,"(80, 5)",4,19
93,E52,"(35, 65)",9,14
96,E53,"(90, 20)",1,21
97,E54,"(19, 98)",9,19
98,E55,"(43, 26)",3,29
99,E56,"(5, 37)",2,28
