time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(42, 30)",9,21
2,D2,"(61, 80)",1,19
5,D3,"(42, 94)",4,20
6,D4,"(36, 95)",2,21
7,D5,"(19, 28)",1,27
8,D6,"(85, 100)",6,24
9,D7,"(0, 44)",4,25
10,D8,"(20, 78)",9,14
12,D9,"(40, 88)",3,12
17,D10,"(85, 94)",1,15
18,D11,"(64, 72)",0,28
20,D12,"(6, 64)",4,26
22,D13,"(44, 78)",5,26
23,D14,"(38, 32)",8,22
26,D15,"(23, 59)",5,12
28,D16,"(57, 33)",3,15
31,D17,"(64, 17)",1,11
35,D18,"(91, 36)",0,23
36,D19,"(95, 94)",7,13
44,D20,"(39, 70)",9,25
46,D21,"(26, 75)",7,13
48,D22,"(51, 100)",5,10
52,D23,"(67, 71)",6,11
60,D24,"(66, 57)",9,22
61,D25,"(97, 48)",2,19
63,D26,"(77, 93)",6,10
64,D27,"(81, 100)",9,14
68,D28,"(97, 93)",4,29
69,D29,"(100, 43)",3,20
70,D30,"(65, 15)",2,29
71,D31,"(20, 36)",5,17
72,D32,"(70, 97)",3,25
73,D33,"(100, 76)",9,28
74,D34,"(81, 67)",1,27
77,D35,"(32, 83)",0,21
78,D36,"(2, 40)",6,26
79,D37,"(99, 83)",5,10
80,D38,"(37, 4)",1,17
81,D39,"(4, 41)",8,18
82,D40,"(46, 21)",3,18
83,D41,"(70, 35)",7,12
85,D42,"(2, 94)",1,21
86,D43,"(11, 38)",0,19
88,D44,"(76, 15)",4,13
89,D45,"(22, 55)",6,19
91,D46,"(98, 70)",6,24
92,D47,"(88, 18)",9,28
93,D48,"(59, 48)",9,17
99,D49,"(67, 52)",9,19
