time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(24, 37)",8,30
2,D2,"(8, 83)",5,26
3,D3,"(54, 90)",6,14
4,D4,"(55, 18)",5,21
5,D5,"(76, 69)",9,12
7,D6,"(41, 31)",5,28
8,D7,"(15, 43)",8,30
10,D8,"(95, 78)",7,27
11,D9,"(67, 2)",8,19
15,D10,"(63, 23)",2,27
16,D11,"(11, 82)",4,27
17,D12,"(60, 86)",8,27
18,D13,"(71, 69)",4,10
22,D14,"(14, 77)",0,26
25,D15,"(28, 95)",0,17
26,D16,"(67, 92)",5,13
27,D17,"(64, 82)",9,22
31,D18,"(79, 81)",3,22
32,D19,"(55, 59)",1,25
33,D20,"(94, 73)",7,25
34,D21,"(18, 25)",2,12
36,D22,"(72, 92)",4,19
37,D23,"(32, 5)",3,18
38,D24,"(22, 13)",1,16
39,D25,"(7, 75)",1,22
45,D26,"(14, 18)",9,14
46,D27,"(18, 30)",6,28
48,D28,"(94, 79)",1,25
49,D29,"(15, 67)",0,25
50,D30,"(57, 5)",5,20
51,D31,"(100, 18)",6,13
52,D32,"(13, 46)",5,27
54,D33,"(39, 36)",7,24
55,D34,"(93, 14)",2,17
57,D35,"(94, 0)",5,19
59,D36,"(87, 81)",2,21
61,D37,"(84, 71)",3,11
63,D38,"(37, 40)",6,18
65,D39,"(99, 98)",3,28
66,D40,"(25, 31)",6,19
67,D41,"(32, 32)",0,30
70,D42,"(78, 72)",4,15
76,D43,"(90, 65)",1,27
78,D44,"(52, 64)",2,17
80,D45,"(99, 51)",8,27
81,D46,"(47, 22)",0,25
83,D47,"(16, 58)",6,17
85,D48,"(68, 74)",7,20
86,D49,"(71, 56)",4,16
90,D50,"(22, 19)",5,24
91,D51,"(84, 12)",1,23
93,D52,"(78, 48)",8,29
95,D53,"(22, 57)",4,17
96,D54,"(23, 2)",3,11
98,D55,"(45, 97)",2,13
99,D56,"(7, 93)",0,20
