time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(95, 57)",0,18
7,D2,"(86, 65)",9,21
8,D3,"(96, 66)",8,30
10,D4,"(47, 100)",8,17
16,D5,"(57, 87)",9,12
18,D6,"(96, 85)",3,22
20,D7,"(56, 49)",0,27
21,D8,"(14, 69)",5,16
22,D9,"(92, 84)",9,25
26,D10,"(22, 49)",1,25
29,D11,"(56, 55)",6,17
30,D12,"(48, 1)",6,28
32,D13,"(54, 35)",8,22
36,D14,"(35, 49)",6,15
37,D15,"(0, 48)",2,26
39,D16,"(4, 31)",4,15
40,D17,"(37, 37)",3,18
41,D18,"(43, 39)",8,23
42,D19,"(2, 94)",6,22
45,D20,"(37, 46)",1,12
46,D21,"(82, 49)",6,25
49,D22,"(85, 37)",3,24
51,D23,"(70, 18)",0,27
53,D24,"(100, 44)",6,22
54,D25,"(77, 84)",6,19
59,D26,"(53, 29)",8,28
60,D27,"(93, 12)",0,25
62,D28,"(98, 82)",5,27
65,D29,"(31, 10)",3,14
67,D30,"(28, 72)",9,27
72,D31,"(77, 14)",3,15
73,D32,"(36, 11)",2,24
79,D33,"(42, 48)",0,18
82,D34,"(99, 0)",0,19
83,D35,"(39, 28)",4,12
85,D36,"(47, 28)",4,12
86,D37,"(66, 6)",0,11
87,D38,"(84, 15)",3,26
96,D39,"(93, 48)",9,20
97,D40,"(74, 93)",0,29
98,D41,"(88, 80)",2,26
