time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(65, 22)",6,27
3,D2,"(40, 12)",7,10
4,D3,"(53, 24)",7,22
5,D4,"(6, 61)",9,13
6,D5,"(1, 44)",1,28
7,D6,"(80, 25)",0,20
8,D7,"(16, 3)",1,11
11,D8,"(61, 41)",4,12
15,D9,"(58, 38)",9,21
20,D10,"(65, 64)",4,15
22,D11,"(57, 4)",2,19
24,D12,"(53, 65)",8,12
27,D13,"(50, 32)",0,17
29,D14,"(12, 40)",4,17
32,D15,"(67, 96)",4,25
34,D16,"(35, 14)",7,15
35,D17,"(9, 47)",1,16
40,D18,"(96, 80)",2,21
44,D19,"(48, 49)",6,26
45,D20,"(71, 12)",4,22
49,D21,"(70, 39)",3,19
50,D22,"(77, 35)",3,28
55,D23,"(59, 87)",6,24
56,D24,"(35, 16)",1,25
57,D25,"(23, 12)",6,18
58,D26,"(69, 60)",0,15
59,D27,"(42, 42)",9,26
60,D28,"(41, 0)",9,15
63,D29,"(51, 80)",1,21
65,D30,"(8, 48)",9,17
66,D31,"(0, 100)",0,13
67,D32,"(80, 47)",6,22
68,D33,"(17, 52)",7,17
69,D34,"(21, 2)",4,30
72,D35,"(9, 35)",7,18
73,D36,"(97, 47)",7,27
74,D37,"(94, 22)",0,18
78,D38,"(95, 72)",4,28
81,D39,"(95, 93)",3,16
84,D40,"(1, 6)",2,21
85,D41,"(38, 4)",7,22
86,D42,"(87, 73)",2,13
87,D43,"(63, 9)",1,25
88,D44,"(35, 48)",2,21
89,D45,"(36, 17)",6,15
90,D46,"(13, 35)",8,28
94,D47,"(58, 97)",1,28
98,D48,"(25, 65)",3,15
