time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(42, 47)",5,23
5,D2,"(48, 6)",2,24
7,D3,"(49, 3)",5,11
11,D4,"(68, 48)",5,28
13,D5,"(33, 32)",7,12
14,D6,"(22, 80)",3,20
16,D7,"(29, 2)",5,10
17,D8,"(86, 9)",1,17
18,D9,"(54, 2)",7,11
19,D10,"(34, 32)",9,29
20,D11,"(0, 96)",6,26
22,D12,"(4, 32)",1,18
23,D13,"(86, 55)",2,22
24,D14,"(47, 5)",0,15
25,D15,"(66, 31)",2,18
27,D16,"(26, 84)",4,30
29,D17,"(49, 58)",0,30
38,D18,"(77, 22)",5,15
40,D19,"(23, 4)",9,26
41,D20,"(92, 81)",2,12
43,D21,"(11, 46)",7,20
44,D22,"(22, 51)",3,14
45,D23,"(79, 76)",1,23
47,D24,"(61, 63)",6,21
48,D25,"(33, 68)",5,29
49,D26,"(22, 7)",7,24
51,D27,"(82, 80)",6,18
53,D28,"(76, 90)",1,21
54,D29,"(89, 42)",7,10
56,D30,"(77, 39)",2,14
58,D31,"(9, 92)",4,24
59,D32,"(89, 49)",6,22
60,D33,"(38, 95)",3,21
61,D34,"(62, 68)",0,26
62,D35,"(65, 60)",1,21
64,D36,"(82, 6)",2,18
65,D37,"(68, 5)",4,25
68,D38,"(39, 33)",7,13
73,D39,"(32, 59)",1,29
74,D40,"(78, 58)",3,17
75,D41,"(7, 22)",1,27
76,D42,"(91, 49)",4,18
79,D43,"(22, 41)",3,19
82,D44,"(75, 10)",8,11
85,D45,"(94, 27)",5,14
86,D46,"(36, 55)",4,13
87,D47,"(26, 69)",3,23
89,D48,"(99, 74)",2,11
90,D49,"(70, 48)",6,21
93,D50,"(59, 98)",2,10
95,D51,"(82, 96)",3,14
99,D52,"(73, 27)",3,18
