time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(68, 37)",8,29
2,E2,"(9, 9)",3,18
5,E3,"(15, 40)",4,30
7,E4,"(29, 86)",9,28
8,E5,"(17, 96)",3,28
13,E6,"(78, 99)",2,23
14,E7,"(68, 0)",7,19
15,E8,"(90, 56)",2,30
17,E9,"(37, 51)",8,11
18,E10,"(48, 49)",5,12
19,E11,"(78, 22)",2,24
20,E12,"(37, 59)",6,15
21,E13,"(33, 87)",3,29
22,E14,"(54, 86)",6,10
23,E15,"(39, 4)",6,18
24,E16,"(86, 3)",1,30
27,E17,"(24, 33)",5,22
29,E18,"(54, 90)",7,28
30,E19,"(99, 86)",0,11
34,E20,"(29, 30)",5,12
35,E21,"(85, 15)",7,10
37,E22,"(51, 21)",0,23
38,E23,"(31, 60)",6,12
43,E24,"(89, 59)",9,11
47,E25,"(76, 26)",0,20
48,E26,"(88, 55)",3,11
49,E27,"(57, 44)",8,27
50,E28,"(97, 34)",7,15
51,E29,"(4, 17)",4,27
52,E30,"(79, 74)",8,21
53,E31,"(66, 61)",3,22
54,E32,"(97, 14)",7,28
55,E33,"(100, 14)",9,30
56,E34,"(16, 31)",0,19
62,E35,"(38, 92)",6,13
64,E36,"(26, 32)",6,21
65,E37,"(42, 82)",2,23
66,E38,"(57, 86)",2,10
67,E39,"(29, 4)",6,22
68,E40,"(89, 64)",6,21
69,E41,"(91, 55)",7,28
71,E42,"(45, 14)",3,27
72,E43,"(94, 47)",5,25
73,E44,"(9, 48)",1,14
75,E45,"(0, 71)",1,16
78,E46,"(17, 71)",6,27
79,E47,"(51, 37)",0,10
80,E48,"(13, 63)",4,14
81,E49,"(63, 25)",3,22
83,E50,"(61, 87)",2,26
86,E51,"(89, 40)",3,17
89,E52,"(9, 66)",0,21
90,E53,"(56, 35)",2,10
91,E54,"(38, 29)",2,11
94,E55,"(10, 56)",8,29
95,E56,"(62, 41)",6,30
96,E57,"(74, 73)",9,21
98,E58,"(95, 99)",5,20
99,E59,"(83, 69)",1,24
