time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(24, 57)",7,26
1,D2,"(4, 42)",6,17
2,D3,"(50, 9)",7,15
6,D4,"(44, 45)",5,25
7,D5,"(18, 52)",5,25
9,D6,"(16, 80)",1,25
12,D7,"(58, 68)",5,16
14,D8,"(33, 59)",5,14
16,D9,"(77, 57)",9,19
17,D10,"(82, 3)",8,10
18,D11,"(26, 73)",5,27
21,D12,"(51, 97)",1,26
22,D13,"(75, 16)",6,18
23,D14,"(7, 90)",7,20
25,D15,"(71, 52)",5,19
26,D16,"(17, 96)",6,25
27,D17,"(57, 26)",5,12
29,D18,"(83, 52)",5,29
30,D19,"(44, 73)",9,11
31,D20,"(88, 81)",5,15
33,D21,"(58, 2)",2,25
34,D22,"(89, 3)",1,27
36,D23,"(17, 68)",3,13
37,D24,"(96, 84)",2,11
38,D25,"(28, 4)",2,10
40,D26,"(66, 11)",8,12
41,D27,"(71, 30)",3,18
42,D28,"(99, 61)",0,30
43,D29,"(93, 37)",8,14
45,D30,"(96, 94)",9,15
46,D31,"(3, 40)",8,12
47,D32,"(88, 81)",5,21
48,D33,"(86, 49)",3,17
51,D34,"(90, 92)",8,14
52,D35,"(25, 69)",5,26
53,D36,"(23, 55)",3,20
54,D37,"(33, 98)",2,27
59,D38,"(78, 22)",5,17
60,D39,"(98, 8)",4,19
61,D40,"(32, 38)",8,15
64,D41,"(91, 54)",4,15
65,D42,"(87, 15)",8,20
72,D43,"(53, 79)",3,15
73,D44,"(47, 53)",2,13
74,D45,"(72, 73)",5,12
77,D46,"(43, 86)",6,22
79,D47,"(47, 20)",2,14
80,D48,"(11, 47)",7,20
81,D49,"(54, 94)",0,19
86,D50,"(35, 33)",2,26
91,D51,"(71, 29)",7,22
94,D52,"(18, 2)",5,27
98,D53,"(93, 72)",0,28
