time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(75, 3)",5,17
3,D2,"(91, 11)",2,19
4,D3,"(50, 100)",1,27
5,D4,"(69, 94)",6,19
6,D5,"(7, 86)",7,13
7,D6,"(74, 15)",6,19
15,D7,"(29, 14)",8,23
16,D8,"(56, 62)",1,11
17,D9,"(36, 54)",6,22
20,D10,"(66, 55)",3,17
21,D11,"(15, 13)",3,26
24,D12,"(55, 18)",1,30
25,D13,"(44, 0)",8,24
26,D14,"(46, 50)",6,14
28,D15,"(31, 53)",1,19
29,D16,"(45, 20)",8,14
34,D17,"(7, 25)",5,28
37,D18,"(35, 21)",3,13
44,D19,"(9, 66)",4,15
45,D20,"(92, 95)",7,18
46,D21,"(33, 90)",9,16
48,D22,"(59, 90)",9,29
51,D23,"(76, 18)",8,13
52,D24,"(52, 25)",5,25
54,D25,"(27, 90)",4,22
57,D26,"(4, 51)",8,10
58,D27,"(31, 10)",8,28
60,D28,"(43, 63)",5,17
61,D29,"(1, 15)",8,26
63,D30,"(39, 59)",4,25
67,D31,"(42, 74)",1,18
69,D32,"(76, 46)",4,15
71,D33,"(80, 14)",7,16
72,D34,"(52, 63)",4,18
73,D35,"(95, 47)",0,19
76,D36,"(55, 68)",1,13
78,D37,"(51, 83)",0,15
80,D38,"(40, 27)",9,30
83,D39,"(7, 13)",1,17
84,D40,"(76, 13)",0,26
86,D41,"(52, 2)",0,28
88,D42,"(95, 90)",8,16
90,D43,"(30, 12)",2,15
92,D44,"(14, 76)",9,30
93,D45,"(55, 28)",5,26
98,D46,"(15, 17)",9,14
99,D47,"(78, 0)",0,20
