time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(49, 42)",0,16
2,D2,"(37, 65)",5,16
3,D3,"(36, 12)",8,21
5,D4,"(42, 62)",9,28
8,D5,"(57, 78)",8,28
9,D6,"(93, 60)",5,22
11,D7,"(35, 46)",3,22
12,D8,"(11, 16)",7,18
13,D9,"(94, 86)",6,20
14,D10,"(75, 49)",7,20
15,D11,"(75, 53)",2,15
16,D12,"(14, 51)",6,26
19,D13,"(11, 37)",5,16
20,D14,"(61, 31)",0,22
22,D15,"(47, 100)",7,17
25,D16,"(85, 64)",4,24
26,D17,"(65, 56)",3,23
28,D18,"(29, 71)",6,14
30,D19,"(69, 8)",5,18
31,D20,"(38, 39)",5,17
34,D21,"(43, 15)",5,30
36,D22,"(57, 29)",0,23
38,D23,"(45, 35)",2,28
39,D24,"(59, 9)",7,11
40,D25,"(1, 8)",4,22
42,D26,"(3, 62)",5,11
44,D27,"(74, 71)",7,14
45,D28,"(72, 46)",0,21
47,D29,"(26, 15)",8,20
49,D30,"(90, 79)",2,10
53,D31,"(49, 38)",5,17
55,D32,"(21, 3)",8,28
56,D33,"(40, 55)",3,11
58,D34,"(91, 88)",1,25
59,D35,"(96, 78)",1,21
60,D36,"(88, 78)",7,21
61,D37,"(98, 65)",5,26
62,D38,"(16, 95)",7,14
63,D39,"(32, 36)",0,30
64,D40,"(69, 68)",2,17
66,D41,"(98, 29)",4,12
67,D42,"(44, 23)",5,11
68,D43,"(16, 29)",7,22
71,D44,"(36, 64)",7,21
73,D45,"(100, 75)",9,12
75,D46,"(47, 95)",8,30
76,D47,"(76, 34)",0,12
77,D48,"(78, 25)",0,21
80,D49,"(30, 55)",8,29
81,D50,"(25, 53)",7,29
82,D51,"(87, 8)",2,22
84,D52,"(46, 55)",8,11
85,D53,"(27, 52)",3,16
86,D54,"(43, 100)",1,20
88,D55,"(46, 13)",1,20
90,D56,"(97, 37)",7,13
91,D57,"(79, 35)",1,23
94,D58,"(42, 22)",0,17
95,D59,"(67, 100)",8,27
96,D60,"(69, 95)",9,25
97,D61,"(71, 50)",5,26
98,D62,"(69, 87)",7,30
