time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(23, 77)",4,27
2,D2,"(27, 82)",6,10
4,D3,"(96, 39)",8,16
8,D4,"(8, 37)",5,10
9,D5,"(75, 86)",4,13
11,D6,"(91, 32)",3,25
12,D7,"(46, 9)",9,13
17,D8,"(93, 0)",1,27
18,D9,"(44, 72)",9,24
19,D10,"(60, 13)",0,16
20,D11,"(70, 53)",4,19
22,D12,"(18, 63)",0,17
25,D13,"(66, 38)",6,15
27,D14,"(92, 22)",2,13
29,D15,"(46, 86)",2,23
35,D16,"(16, 74)",2,21
37,D17,"(78, 94)",4,10
39,D18,"(81, 75)",6,22
40,D19,"(7, 7)",8,21
43,D20,"(90, 30)",5,27
45,D21,"(88, 11)",8,24
46,D22,"(10, 85)",3,10
47,D23,"(32, 68)",8,12
48,D24,"(44, 13)",8,11
49,D25,"(9, 62)",3,23
51,D26,"(1, 99)",4,18
57,D27,"(13, 99)",0,23
58,D28,"(47, 10)",2,25
61,D29,"(77, 38)",1,28
62,D30,"(7, 84)",2,23
63,D31,"(48, 33)",0,16
66,D32,"(27, 85)",5,14
68,D33,"(79, 71)",1,17
71,D34,"(70, 30)",5,12
72,D35,"(12, 19)",5,13
75,D36,"(6, 81)",7,22
76,D37,"(39, 49)",5,24
77,D38,"(37, 84)",2,23
78,D39,"(22, 21)",5,20
80,D40,"(60, 17)",1,16
82,D41,"(75, 27)",7,20
83,D42,"(14, 84)",0,16
87,D43,"(51, 94)",9,28
90,D44,"(10, 85)",1,21
91,D45,"(93, 56)",0,13
93,D46,"(9, 69)",1,14
95,D47,"(16, 95)",3,29
96,D48,"(71, 83)",8,29
98,D49,"(80, 94)",5,23
