time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(8, 87)",7,20
4,D2,"(40, 23)",8,16
5,D3,"(75, 100)",3,13
6,D4,"(74, 81)",9,30
8,D5,"(75, 9)",5,13
13,D6,"(40, 29)",4,30
14,D7,"(98, 73)",3,17
15,D8,"(62, 47)",3,30
16,D9,"(80, 42)",8,23
18,D10,"(75, 22)",4,28
20,D11,"(85, 36)",9,29
21,D12,"(73, 97)",4,23
22,D13,"(14, 8)",4,18
24,D14,"(30, 72)",3,21
25,D15,"(31, 43)",4,24
26,D16,"(58, 2)",0,11
27,D17,"(6, 12)",5,26
28,D18,"(9, 99)",2,26
30,D19,"(47, 13)",5,12
33,D20,"(1, 9)",8,24
35,D21,"(12, 40)",9,16
36,D22,"(83, 16)",7,17
37,D23,"(67, 5)",9,26
38,D24,"(41, 72)",7,17
39,D25,"(39, 79)",1,29
42,D26,"(19, 25)",6,21
43,D27,"(98, 73)",8,14
45,D28,"(51, 9)",8,17
48,D29,"(10, 36)",2,18
50,D30,"(82, 2)",4,13
51,D31,"(13, 51)",2,21
55,D32,"(42, 67)",5,30
56,D33,"(59, 3)",6,24
59,D34,"(33, 27)",9,14
60,D35,"(13, 45)",9,11
61,D36,"(90, 5)",7,29
63,D37,"(0, 8)",0,16
65,D38,"(99, 76)",2,18
67,D39,"(52, 11)",7,11
68,D40,"(65, 94)",9,16
69,D41,"(5, 18)",8,30
72,D42,"(44, 8)",5,30
75,D43,"(65, 4)",5,14
76,D44,"(73, 6)",1,26
77,D45,"(89, 53)",7,26
83,D46,"(52, 33)",8,22
84,D47,"(27, 76)",3,27
86,D48,"(44, 83)",6,15
88,D49,"(36, 60)",7,20
89,D50,"(76, 39)",2,19
90,D51,"(58, 57)",8,24
93,D52,"(67, 64)",3,19
94,D53,"(90, 19)",0,12
96,D54,"(97, 10)",1,30
98,D55,"(67, 73)",3,19
99,D56,"(5, 50)",2,12
