time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(28, 57)",7,11
2,E2,"(57, 69)",2,13
3,E3,"(0, 52)",0,14
4,E4,"(61, 97)",1,10
12,E5,"(6, 53)",8,30
13,E6,"(41, 29)",3,23
16,E7,"(48, 31)",2,20
19,E8,"(93, 1)",4,19
20,E9,"(78, 76)",7,18
23,E10,"(7, 100)",3,24
24,E11,"(25, 88)",7,19
27,E12,"(19, 37)",8,16
29,E13,"(12, 78)",3,28
30,E14,"(3, 74)",6,29
31,E15,"(94, 77)",6,29
35,E16,"(18, 97)",8,15
37,E17,"(92, 87)",4,11
38,E18,"(35, 79)",4,26
39,E19,"(79, 65)",8,20
40,E20,"(71, 61)",2,23
41,E21,"(14, 90)",8,14
42,E22,"(100, 71)",2,21
44,E23,"(66, 69)",1,15
46,E24,"(60, 85)",7,28
47,E25,"(68, 33)",8,23
48,E26,"(35, 81)",7,19
50,E27,"(14, 77)",8,18
52,E28,"(14, 92)",0,28
53,E29,"(89, 18)",8,22
56,E30,"(17, 57)",8,21
57,E31,"(19, 46)",9,15
58,E32,"(78, 62)",2,12
59,E33,"(82, 1)",0,12
60,E34,"(26, 19)",6,23
61,E35,"(86, 5)",7,13
62,E36,"(61, 40)",4,15
65,E37,"(52, 86)",5,17
66,E38,"(89, 32)",5,24
68,E39,"(1, 2)",2,27
69,E40,"(88, 99)",5,19
72,E41,"(4, 9)",9,22
74,E42,"(25, 1)",0,14
81,E43,"(13, 88)",6,30
83,E44,"(24, 8)",0,25
86,E45,"(80, 57)",4,17
87,E46,"(83, 78)",3,24
91,E47,"(31, 19)",6,22
93,E48,"(0, 99)",4,25
94,E49,"(92, 80)",2,23
95,E50,"(27, 50)",0,21
96,E51,"(17, 30)",2,21
