time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(28, 31)",3,20
5,D2,"(84, 83)",0,20
7,D3,"(26, 44)",8,16
8,D4,"(37, 3)",4,19
9,D5,"(17, 13)",1,28
11,D6,"(11, 83)",0,22
12,D7,"(48, 0)",5,10
15,D8,"(88, 93)",2,16
17,D9,"(61, 2)",2,25
18,D10,"(34, 59)",1,15
19,D11,"(25, 63)",0,23
23,D12,"(2, 66)",8,26
25,D13,"(44, 94)",6,18
35,D14,"(29, 3)",7,27
36,D15,"(85, 100)",3,28
38,D16,"(58, 78)",7,30
39,D17,"(26, 35)",4,23
42,D18,"(39, 16)",1,13
43,D19,"(100, 64)",8,30
46,D20,"(45, 73)",1,14
47,D21,"(7, 3)",9,28
48,D22,"(68, 22)",5,19
49,D23,"(19, 13)",8,28
51,D24,"(78, 18)",9,22
52,D25,"(45, 93)",2,28
54,D26,"(4, 11)",2,13
55,D27,"(3, 89)",5,19
57,D28,"(55, 55)",7,16
59,D29,"(80, 4)",9,17
63,D30,"(79, 0)",6,18
64,D31,"(16, 77)",4,21
65,D32,"(90, 76)",2,29
67,D33,"(28, 23)",6,29
70,D34,"(39, 28)",3,17
71,D35,"(46, 72)",3,27
74,D36,"(22, 8)",8,14
76,D37,"(44, 72)",8,10
79,D38,"(99, 65)",2,16
80,D39,"(39, 38)",3,17
83,D40,"(98, 31)",3,24
84,D41,"(46, 55)",1,19
85,D42,"(0, 41)",9,11
87,D43,"(75, 66)",4,12
88,D44,"(51, 99)",9,25
89,D45,"(67, 17)",6,29
91,D46,"(68, 19)",0,17
92,D47,"(68, 30)",2,20
93,D48,"(94, 38)",7,26
96,D49,"(14, 85)",7,20
97,D50,"(7, 94)",0,29
98,D51,"(92, 80)",6,26
