time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(77, 20)",7,24
4,D2,"(24, 21)",5,28
6,D3,"(6, 70)",8,12
8,D4,"(61, 24)",5,13
10,D5,"(86, 67)",8,21
11,D6,"(4, 21)",8,10
12,D7,"(8, 60)",7,11
13,D8,"(46, 0)",2,27
18,D9,"(46, 9)",4,24
19,D10,"(44, 17)",1,18
20,D11,"(27, 85)",4,18
27,D12,"(19, 25)",2,20
28,D13,"(68, 88)",0,20
32,D14,"(43, 52)",2,29
33,D15,"(22, 7)",1,28
35,D16,"(78, 21)",0,17
37,D17,"(25, 14)",7,12
38,D18,"(60, 94)",5,30
39,D19,"(100, 88)",5,12
43,D20,"(16, 49)",9,20
44,D21,"(49, 92)",6,10
45,D22,"(26, 62)",0,17
48,D23,"(43, 1)",5,28
49,D24,"(8, 97)",7,30
50,D25,"(26, 100)",5,21
52,D26,"(49, 100)",7,29
56,D27,"(71, 4)",3,25
57,D28,"(75, 22)",2,29
58,D29,"(22, 74)",8,29
60,D30,"(34, 45)",7,17
61,D31,"(41, 56)",2,24
63,D32,"(39, 81)",3,26
64,D33,"(49, 40)",0,18
65,D34,"(59, 67)",3,15
66,D35,"(40, 77)",1,24
67,D36,"(5, 15)",9,19
69,D37,"(15, 89)",7,25
73,D38,"(88, 61)",7,23
76,D39,"(31, 64)",8,11
78,D40,"(25, 4)",0,10
79,D41,"(99, 95)",0,27
80,D42,"(75, 85)",0,12
82,D43,"(38, 60)",5,13
84,D44,"(10, 92)",0,28
85,D45,"(14, 50)",0,24
86,D46,"(16, 74)",7,24
87,D47,"(49, 64)",5,13
89,D48,"(24, 25)",2,16
90,D49,"(72, 93)",4,25
92,D50,"(13, 39)",2,25
93,D51,"(1, 52)",5,25
95,D52,"(23, 24)",0,10
97,D53,"(67, 2)",4,15
