time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(9, 86)",2,14
1,D2,"(68, 25)",9,17
6,D3,"(91, 3)",0,20
7,D4,"(41, 72)",7,21
9,D5,"(54, 44)",5,26
10,D6,"(12, 96)",9,26
12,D7,"(50, 92)",2,29
14,D8,"(45, 46)",5,23
18,D9,"(26, 82)",8,20
19,D10,"(53, 44)",3,14
20,D11,"(21, 32)",9,29
25,D12,"(12, 70)",3,10
27,D13,"(69, 83)",0,10
28,D14,"(1, 33)",9,27
30,D15,"(84, 16)",5,14
32,D16,"(48, 23)",0,14
34,D17,"(10, 53)",0,16
37,D18,"(71, 54)",4,27
38,D19,"(50, 17)",0,26
40,D20,"(3, 45)",4,12
42,D21,"(15, 90)",0,29
45,D22,"(78, 99)",0,24
50,D23,"(84, 55)",6,25
54,D24,"(52, 90)",5,27
55,D25,"(31, 55)",2,29
58,D26,"(1, 82)",6,29
60,D27,"(23, 70)",0,28
63,D28,"(34, 27)",3,25
68,D29,"(41, 14)",8,17
70,D30,"(28, 54)",2,30
71,D31,"(72, 73)",5,22
77,D32,"(19, 55)",5,28
84,D33,"(16, 19)",5,13
85,D34,"(47, 87)",5,10
87,D35,"(26, 3)",2,11
90,D36,"(35, 80)",3,11
91,D37,"(26, 18)",7,22
92,D38,"(2, 41)",1,23
94,D39,"(80, 65)",1,29
95,D40,"(81, 39)",1,15
96,D41,"(50, 54)",8,29
97,D42,"(84, 57)",1,19
99,D43,"(57, 79)",5,11
