time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(14, 46)",2,16
3,E2,"(83, 53)",5,16
4,E3,"(98, 80)",6,28
7,E4,"(63, 40)",9,18
10,E5,"(35, 56)",2,14
12,E6,"(72, 28)",4,12
16,E7,"(29, 58)",0,10
18,E8,"(81, 86)",4,25
21,E9,"(48, 69)",5,14
25,E10,"(86, 70)",2,30
26,E11,"(22, 9)",7,28
27,E12,"(22, 25)",1,10
30,E13,"(28, 89)",0,19
32,E14,"(0, 80)",1,29
34,E15,"(99, 63)",8,26
44,E16,"(35, 40)",0,14
46,E17,"(47, 72)",2,28
47,E18,"(66, 94)",7,29
48,E19,"(12, 61)",3,23
49,E20,"(60, 53)",1,30
50,E21,"(60, 56)",5,11
52,E22,"(39, 29)",7,16
57,E23,"(60, 45)",5,28
61,E24,"(82, 30)",4,20
62,E25,"(47, 76)",4,29
64,E26,"(69, 9)",6,27
67,E27,"(9, 90)",0,11
68,E28,"(19, 66)",0,12
69,E29,"(67, 57)",1,28
72,E30,"(89, 83)",5,14
73,E31,"(13, 29)",9,25
76,E32,"(30, 0)",9,29
86,E33,"(66, 44)",6,23
91,E34,"(88, 90)",3,20
93,E35,"(93, 46)",3,22
96,E36,"(0, 77)",2,29
98,E37,"(64, 35)",6,14
99,E38,"(44, 69)",0,26
