time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(0, 56)",6,26
1,D2,"(77, 76)",6,21
3,D3,"(62, 66)",9,20
7,D4,"(47, 96)",8,27
13,D5,"(83, 83)",2,24
15,D6,"(48, 28)",7,25
17,D7,"(64, 75)",1,15
19,D8,"(92, 1)",2,28
20,D9,"(65, 34)",3,22
21,D10,"(89, 26)",1,26
22,D11,"(22, 20)",5,22
23,D12,"(28, 76)",9,28
24,D13,"(98, 66)",3,25
25,D14,"(68, 12)",6,21
28,D15,"(80, 85)",0,28
29,D16,"(83, 46)",6,10
31,D17,"(90, 65)",9,16
37,D18,"(7, 93)",1,27
38,D19,"(78, 67)",7,13
39,D20,"(57, 26)",1,11
41,D21,"(56, 36)",9,16
43,D22,"(61, 33)",4,30
45,D23,"(18, 47)",1,17
46,D24,"(11, 13)",8,13
49,D25,"(18, 68)",2,11
50,D26,"(50, 91)",8,25
52,D27,"(40, 2)",6,16
53,D28,"(40, 84)",7,15
54,D29,"(40, 79)",1,14
55,D30,"(53, 43)",4,15
58,D31,"(74, 71)",0,14
59,D32,"(74, 53)",6,23
60,D33,"(83, 26)",8,30
61,D34,"(37, 21)",1,17
65,D35,"(85, 78)",9,11
67,D36,"(6, 16)",6,17
68,D37,"(35, 42)",8,19
69,D38,"(4, 84)",3,25
70,D39,"(82, 19)",0,15
71,D40,"(24, 67)",2,16
73,D41,"(0, 64)",0,11
74,D42,"(1, 26)",1,15
76,D43,"(97, 8)",5,10
77,D44,"(62, 95)",2,23
78,D45,"(58, 21)",4,13
84,D46,"(10, 11)",1,26
85,D47,"(19, 44)",3,26
86,D48,"(35, 15)",7,14
88,D49,"(42, 60)",6,20
90,D50,"(16, 16)",5,18
91,D51,"(63, 78)",7,29
92,D52,"(15, 79)",7,13
93,D53,"(50, 32)",3,10
94,D54,"(7, 29)",7,20
95,D55,"(77, 27)",5,18
96,D56,"(33, 94)",6,27
98,D57,"(39, 85)",2,24
99,D58,"(23, 12)",8,29
