time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(70, 66)",3,12
3,D2,"(3, 67)",6,11
4,D3,"(25, 89)",6,12
5,D4,"(0, 96)",9,24
6,D5,"(79, 26)",6,27
11,D6,"(25, 11)",0,23
12,D7,"(51, 6)",5,25
14,D8,"(30, 3)",7,16
15,D9,"(59, 97)",0,11
16,D10,"(36, 56)",4,23
18,D11,"(39, 56)",3,19
20,D12,"(36, 50)",2,26
24,D13,"(65, 3)",1,18
25,D14,"(14, 49)",9,16
28,D15,"(36, 27)",1,23
30,D16,"(49, 66)",5,28
33,D17,"(47, 22)",5,17
34,D18,"(9, 84)",2,16
36,D19,"(84, 86)",5,18
37,D20,"(3, 11)",2,22
41,D21,"(50, 46)",9,16
45,D22,"(76, 14)",6,13
47,D23,"(93, 58)",8,30
48,D24,"(25, 6)",0,11
52,D25,"(72, 47)",6,28
56,D26,"(31, 47)",4,16
57,D27,"(35, 39)",8,21
58,D28,"(1, 88)",0,15
59,D29,"(48, 60)",1,18
61,D30,"(0, 66)",7,20
62,D31,"(27, 87)",9,10
64,D32,"(40, 4)",3,25
65,D33,"(96, 96)",3,14
68,D34,"(52, 2)",8,23
71,D35,"(21, 86)",5,30
73,D36,"(63, 47)",8,23
76,D37,"(17, 56)",8,26
77,D38,"(8, 44)",4,14
79,D39,"(64, 90)",1,22
82,D40,"(98, 80)",5,25
84,D41,"(67, 59)",8,15
85,D42,"(66, 63)",9,28
86,D43,"(36, 71)",3,29
89,D44,"(86, 9)",4,16
90,D45,"(10, 100)",5,20
91,D46,"(22, 65)",6,13
92,D47,"(12, 17)",9,21
94,D48,"(78, 7)",2,13
96,D49,"(15, 49)",0,15
97,D50,"(90, 94)",6,15
