time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(38, 65)",0,13
4,D2,"(24, 47)",1,26
6,D3,"(1, 19)",7,16
8,D4,"(16, 24)",2,25
9,D5,"(9, 48)",4,15
10,D6,"(4, 91)",0,18
12,D7,"(84, 15)",2,17
13,D8,"(0, 61)",6,22
17,D9,"(54, 12)",8,13
18,D10,"(31, 41)",1,22
19,D11,"(54, 42)",3,10
20,D12,"(19, 65)",5,16
21,D13,"(25, 84)",8,18
22,D14,"(91, 27)",8,17
24,D15,"(91, 40)",3,28
25,D16,"(88, 18)",2,30
26,D17,"(76, 15)",2,10
28,D18,"(71, 32)",9,12
30,D19,"(7, 45)",5,22
31,D20,"(59, 8)",9,10
32,D21,"(80, 22)",0,15
33,D22,"(65, 96)",2,19
35,D23,"(95, 4)",9,12
37,D24,"(40, 13)",8,15
38,D25,"(27, 14)",2,28
39,D26,"(74, 88)",9,17
42,D27,"(93, 62)",8,11
43,D28,"(30, 72)",4,26
45,D29,"(70, 9)",0,24
47,D30,"(73, 75)",2,11
48,D31,"(69, 99)",5,17
52,D32,"(36, 90)",6,22
53,D33,"(32, 76)",1,30
55,D34,"(47, 22)",0,29
57,D35,"(74, 94)",9,20
59,D36,"(53, 14)",3,13
60,D37,"(76, 59)",1,13
61,D38,"(42, 50)",2,25
62,D39,"(35, 87)",6,25
64,D40,"(5, 67)",4,23
65,D41,"(86, 99)",5,20
67,D42,"(86, 29)",0,26
70,D43,"(15, 68)",5,27
71,D44,"(36, 47)",4,20
74,D45,"(94, 48)",0,25
75,D46,"(26, 52)",3,20
76,D47,"(7, 37)",9,19
77,D48,"(8, 38)",2,30
78,D49,"(97, 95)",1,21
84,D50,"(25, 8)",6,27
85,D51,"(0, 56)",8,14
86,D52,"(3, 25)",5,29
87,D53,"(90, 7)",1,13
90,D54,"(25, 3)",9,16
91,D55,"(74, 38)",1,19
92,D56,"(23, 18)",6,23
93,D57,"(63, 36)",5,24
94,D58,"(64, 30)",3,29
