time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(29, 22)",3,21
4,E2,"(31, 78)",3,20
9,E3,"(36, 86)",3,26
10,E4,"(83, 48)",6,23
14,E5,"(45, 24)",1,17
15,E6,"(5, 32)",6,11
17,E7,"(98, 17)",4,24
19,E8,"(78, 100)",8,24
21,E9,"(46, 58)",4,27
22,E10,"(42, 80)",1,22
24,E11,"(51, 22)",1,12
26,E12,"(91, 1)",7,23
27,E13,"(93, 40)",1,19
28,E14,"(21, 59)",9,20
29,E15,"(36, 68)",1,18
31,E16,"(6, 27)",1,22
33,E17,"(46, 63)",5,14
34,E18,"(54, 6)",2,15
35,E19,"(73, 60)",9,26
38,E20,"(59, 24)",2,10
39,E21,"(17, 73)",8,16
40,E22,"(98, 21)",8,23
44,E23,"(20, 40)",8,30
45,E24,"(39, 32)",5,18
49,E25,"(22, 25)",7,30
50,E26,"(42, 95)",9,21
51,E27,"(37, 19)",0,18
55,E28,"(49, 73)",6,21
56,E29,"(64, 63)",5,12
57,E30,"(0, 1)",6,14
58,E31,"(96, 81)",1,18
59,E32,"(12, 88)",0,26
60,E33,"(80, 23)",2,20
61,E34,"(36, 2)",3,27
62,E35,"(51, 67)",8,28
66,E36,"(66, 83)",5,23
68,E37,"(70, 28)",2,21
71,E38,"(52, 61)",4,21
72,E39,"(23, 5)",4,28
73,E40,"(67, 31)",8,11
75,E41,"(13, 94)",7,21
77,E42,"(40, 87)",9,10
80,E43,"(81, 58)",9,17
81,E44,"(57, 78)",0,13
82,E45,"(76, 95)",6,12
83,E46,"(24, 53)",1,17
85,E47,"(46, 78)",5,11
88,E48,"(70, 85)",1,25
89,E49,"(75, 66)",7,17
90,E50,"(97, 58)",9,10
91,E51,"(92, 50)",0,14
96,E52,"(39, 45)",5,19
99,E53,"(42, 81)",6,27
