time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(40, 0)",9,30
2,D2,"(99, 9)",9,16
4,D3,"(50, 68)",6,11
5,D4,"(2, 95)",5,22
7,D5,"(29, 59)",5,13
9,D6,"(16, 26)",9,13
10,D7,"(33, 41)",3,14
14,D8,"(75, 11)",6,26
15,D9,"(35, 80)",9,14
17,D10,"(23, 51)",1,20
19,D11,"(45, 68)",9,15
20,D12,"(57, 63)",2,13
23,D13,"(97, 70)",3,23
27,D14,"(92, 45)",6,15
28,D15,"(89, 41)",2,27
29,D16,"(5, 76)",3,27
31,D17,"(43, 69)",9,29
32,D18,"(63, 76)",0,21
35,D19,"(78, 59)",1,14
37,D20,"(35, 30)",8,27
38,D21,"(16, 56)",0,10
40,D22,"(85, 10)",9,27
42,D23,"(66, 26)",0,15
45,D24,"(81, 82)",9,27
46,D25,"(39, 96)",3,22
49,D26,"(76, 98)",7,27
51,D27,"(5, 87)",2,30
52,D28,"(8, 30)",1,28
53,D29,"(33, 54)",5,15
57,D30,"(96, 5)",0,25
59,D31,"(27, 45)",0,16
60,D32,"(88, 57)",2,11
63,D33,"(40, 22)",0,21
64,D34,"(63, 41)",1,25
65,D35,"(32, 1)",0,17
66,D36,"(22, 70)",6,22
69,D37,"(71, 35)",2,23
70,D38,"(57, 3)",1,28
71,D39,"(60, 81)",0,15
72,D40,"(38, 48)",4,25
74,D41,"(100, 46)",4,28
75,D42,"(21, 97)",5,29
76,D43,"(96, 22)",5,18
77,D44,"(78, 19)",9,29
78,D45,"(38, 50)",8,16
81,D46,"(87, 42)",3,22
83,D47,"(56, 43)",5,14
86,D48,"(17, 27)",0,17
88,D49,"(62, 100)",3,14
90,D50,"(38, 92)",0,25
97,D51,"(60, 13)",5,10
99,D52,"(25, 95)",3,22
