time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(58, 61)",9,17
3,D2,"(34, 78)",6,15
6,D3,"(45, 14)",2,10
9,D4,"(35, 89)",9,10
10,D5,"(14, 59)",0,17
13,D6,"(85, 32)",9,12
14,D7,"(99, 64)",5,12
15,D8,"(54, 41)",6,30
17,D9,"(26, 95)",3,13
18,D10,"(40, 59)",9,16
19,D11,"(38, 51)",7,10
20,D12,"(42, 87)",7,20
21,D13,"(8, 55)",3,23
22,D14,"(40, 68)",1,19
23,D15,"(87, 37)",6,21
27,D16,"(97, 62)",7,13
28,D17,"(17, 30)",5,12
31,D18,"(77, 16)",7,11
32,D19,"(77, 64)",5,27
34,D20,"(89, 65)",6,17
38,D21,"(97, 98)",9,29
39,D22,"(42, 40)",3,12
40,D23,"(75, 56)",0,19
41,D24,"(49, 13)",8,15
43,D25,"(87, 99)",5,22
47,D26,"(10, 70)",2,30
48,D27,"(28, 24)",7,20
49,D28,"(50, 8)",7,14
50,D29,"(56, 59)",1,21
51,D30,"(18, 58)",2,12
53,D31,"(92, 29)",1,21
54,D32,"(21, 13)",5,11
56,D33,"(94, 7)",3,10
57,D34,"(53, 59)",0,15
58,D35,"(56, 25)",0,21
61,D36,"(45, 61)",2,25
62,D37,"(8, 16)",1,24
64,D38,"(83, 67)",1,21
65,D39,"(32, 54)",5,24
67,D40,"(11, 71)",3,10
72,D41,"(50, 68)",4,29
73,D42,"(62, 40)",5,30
74,D43,"(94, 25)",5,23
75,D44,"(52, 62)",5,27
76,D45,"(58, 50)",2,29
78,D46,"(39, 65)",1,28
81,D47,"(74, 77)",9,19
82,D48,"(35, 97)",9,10
83,D49,"(13, 2)",5,16
85,D50,"(34, 13)",3,13
87,D51,"(68, 99)",9,17
90,D52,"(94, 31)",5,20
92,D53,"(82, 65)",2,23
95,D54,"(8, 56)",7,28
96,D55,"(42, 41)",2,27
97,D56,"(55, 19)",6,13
98,D57,"(85, 36)",2,14
