time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(63, 36)",4,17
3,D2,"(64, 77)",4,30
5,D3,"(28, 6)",6,27
8,D4,"(78, 26)",9,20
10,D5,"(26, 6)",6,26
12,D6,"(82, 53)",8,21
13,D7,"(9, 43)",0,15
14,D8,"(39, 16)",6,29
15,D9,"(73, 18)",5,22
16,D10,"(32, 30)",1,18
17,D11,"(94, 33)",3,10
18,D12,"(66, 66)",4,25
20,D13,"(3, 75)",8,25
21,D14,"(39, 31)",5,20
22,D15,"(59, 75)",1,27
23,D16,"(36, 62)",8,24
28,D17,"(94, 16)",0,22
29,D18,"(5, 38)",8,22
31,D19,"(42, 95)",2,14
32,D20,"(12, 71)",2,17
33,D21,"(35, 44)",5,23
35,D22,"(38, 50)",6,22
42,D23,"(56, 69)",4,16
43,D24,"(31, 82)",2,16
49,D25,"(96, 32)",0,10
50,D26,"(33, 75)",1,15
55,D27,"(26, 85)",7,21
57,D28,"(99, 17)",6,16
59,D29,"(33, 25)",8,24
62,D30,"(64, 94)",6,22
63,D31,"(80, 70)",7,17
64,D32,"(59, 96)",4,22
67,D33,"(66, 98)",7,11
68,D34,"(14, 96)",5,28
69,D35,"(33, 4)",0,14
70,D36,"(25, 63)",5,20
73,D37,"(94, 60)",7,21
74,D38,"(69, 29)",6,20
77,D39,"(84, 10)",6,22
78,D40,"(28, 97)",5,11
79,D41,"(82, 3)",3,23
81,D42,"(11, 72)",9,27
82,D43,"(72, 29)",3,29
86,D44,"(45, 27)",3,22
87,D45,"(51, 43)",7,27
88,D46,"(14, 81)",5,16
90,D47,"(87, 68)",4,20
91,D48,"(83, 28)",0,29
92,D49,"(14, 57)",3,24
96,D50,"(18, 32)",3,15
98,D51,"(83, 76)",1,29
