time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(73, 17)",1,10
1,D2,"(18, 51)",6,25
2,D3,"(25, 8)",9,22
8,D4,"(26, 43)",6,11
9,D5,"(96, 77)",2,25
10,D6,"(87, 65)",5,18
12,D7,"(50, 21)",3,13
17,D8,"(93, 97)",3,15
19,D9,"(34, 51)",8,30
22,D10,"(61, 62)",6,24
24,D11,"(80, 6)",6,22
25,D12,"(12, 6)",6,12
27,D13,"(44, 87)",8,12
28,D14,"(60, 75)",3,29
29,D15,"(55, 45)",3,11
31,D16,"(52, 97)",1,29
34,D17,"(16, 2)",7,28
38,D18,"(80, 67)",5,29
41,D19,"(32, 2)",8,22
43,D20,"(63, 11)",2,25
45,D21,"(66, 69)",8,10
47,D22,"(73, 10)",3,17
50,D23,"(75, 93)",3,25
52,D24,"(38, 74)",6,23
53,D25,"(18, 82)",1,15
54,D26,"(12, 82)",6,10
57,D27,"(46, 54)",6,27
59,D28,"(64, 14)",0,19
61,D29,"(12, 62)",5,12
64,D30,"(86, 9)",9,26
66,D31,"(38, 75)",0,30
67,D32,"(98, 17)",2,13
68,D33,"(4, 73)",2,17
72,D34,"(67, 64)",7,10
73,D35,"(33, 42)",7,11
74,D36,"(72, 29)",3,15
75,D37,"(26, 37)",8,12
76,D38,"(27, 97)",3,28
79,D39,"(40, 53)",0,20
80,D40,"(70, 3)",0,23
85,D41,"(21, 33)",1,13
86,D42,"(100, 21)",8,18
88,D43,"(46, 2)",9,13
90,D44,"(1, 35)",7,15
92,D45,"(30, 62)",6,10
93,D46,"(2, 20)",7,19
94,D47,"(46, 80)",7,15
95,D48,"(24, 38)",1,17
98,D49,"(36, 41)",0,24
