time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(32, 14)",9,20
4,D2,"(5, 12)",9,14
6,D3,"(80, 27)",7,21
7,D4,"(98, 41)",7,15
14,D5,"(28, 50)",6,27
16,D6,"(27, 82)",3,22
18,D7,"(97, 69)",0,22
20,D8,"(42, 95)",7,21
21,D9,"(81, 84)",9,20
22,D10,"(22, 68)",5,24
24,D11,"(2, 93)",8,29
28,D12,"(61, 31)",5,25
30,D13,"(4, 15)",2,17
33,D14,"(93, 71)",3,12
34,D15,"(31, 96)",2,12
35,D16,"(53, 29)",6,20
37,D17,"(51, 16)",6,22
39,D18,"(16, 29)",9,24
42,D19,"(5, 79)",8,17
46,D20,"(56, 78)",8,22
47,D21,"(97, 49)",1,26
49,D22,"(9, 89)",4,30
51,D23,"(47, 72)",4,16
53,D24,"(24, 87)",9,20
57,D25,"(74, 37)",3,28
59,D26,"(51, 51)",9,30
60,D27,"(47, 33)",5,13
62,D28,"(24, 43)",7,13
67,D29,"(9, 65)",7,24
69,D30,"(8, 12)",2,30
71,D31,"(45, 78)",1,24
72,D32,"(74, 61)",8,15
73,D33,"(47, 37)",8,20
78,D34,"(21, 51)",8,30
79,D35,"(91, 27)",0,24
80,D36,"(14, 85)",4,13
83,D37,"(69, 36)",5,26
84,D38,"(9, 79)",7,12
85,D39,"(74, 88)",8,28
88,D40,"(20, 73)",8,30
89,D41,"(34, 6)",1,27
90,D42,"(61, 23)",2,16
92,D43,"(55, 3)",3,26
95,D44,"(60, 85)",2,27
99,D45,"(53, 50)",8,23
