time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(99, 99)",8,10
4,D2,"(28, 86)",4,24
8,D3,"(93, 65)",6,21
9,D4,"(99, 43)",8,16
11,D5,"(0, 94)",4,26
13,D6,"(47, 42)",8,16
14,D7,"(98, 78)",0,23
15,D8,"(38, 47)",4,14
21,D9,"(64, 15)",2,23
22,D10,"(76, 90)",7,27
23,D11,"(31, 96)",8,28
27,D12,"(31, 93)",0,22
28,D13,"(6, 74)",3,25
29,D14,"(45, 17)",3,11
30,D15,"(43, 92)",5,16
32,D16,"(30, 45)",6,20
37,D17,"(31, 30)",6,26
39,D18,"(49, 62)",2,14
42,D19,"(100, 21)",2,25
44,D20,"(29, 52)",3,12
49,D21,"(66, 58)",4,23
51,D22,"(53, 35)",8,10
53,D23,"(86, 2)",0,19
54,D24,"(9, 56)",1,22
56,D25,"(71, 13)",9,28
58,D26,"(58, 59)",8,11
59,D27,"(65, 78)",9,28
60,D28,"(72, 24)",3,30
64,D29,"(13, 47)",3,21
65,D30,"(69, 2)",1,25
66,D31,"(18, 9)",1,19
68,D32,"(65, 69)",8,30
70,D33,"(53, 33)",2,16
72,D34,"(11, 55)",3,25
73,D35,"(75, 32)",0,24
74,D36,"(68, 98)",8,29
75,D37,"(61, 37)",6,12
76,D38,"(72, 1)",6,28
80,D39,"(6, 98)",0,19
81,D40,"(88, 90)",4,21
82,D41,"(4, 80)",1,21
83,D42,"(68, 79)",3,10
88,D43,"(67, 0)",0,17
89,D44,"(99, 18)",6,16
90,D45,"(82, 51)",2,17
91,D46,"(41, 100)",7,14
92,D47,"(12, 90)",4,17
93,D48,"(71, 56)",6,21
97,D49,"(42, 5)",2,22
98,D50,"(67, 3)",1,20
99,D51,"(21, 12)",2,20
