time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(45, 8)",2,28
3,D2,"(73, 21)",0,15
4,D3,"(17, 99)",2,16
14,D4,"(51, 41)",8,11
18,D5,"(11, 6)",2,27
19,D6,"(11, 65)",1,15
21,D7,"(5, 76)",5,13
25,D8,"(64, 100)",4,13
26,D9,"(20, 51)",7,22
27,D10,"(95, 76)",4,24
29,D11,"(14, 82)",3,13
30,D12,"(35, 86)",7,28
31,D13,"(15, 20)",4,20
33,D14,"(55, 16)",2,14
35,D15,"(50, 8)",0,22
38,D16,"(7, 10)",7,22
40,D17,"(13, 83)",1,30
41,D18,"(85, 32)",9,23
42,D19,"(4, 78)",1,21
43,D20,"(21, 24)",9,19
44,D21,"(74, 85)",0,17
45,D22,"(50, 98)",1,24
46,D23,"(2, 92)",4,12
48,D24,"(99, 51)",1,21
59,D25,"(35, 55)",7,30
60,D26,"(22, 79)",6,15
64,D27,"(1, 18)",2,13
65,D28,"(58, 79)",5,14
68,D29,"(52, 7)",9,19
73,D30,"(91, 13)",4,13
74,D31,"(27, 63)",4,22
78,D32,"(39, 60)",5,29
80,D33,"(34, 39)",8,22
82,D34,"(86, 75)",4,14
83,D35,"(23, 7)",0,26
84,D36,"(17, 64)",1,26
88,D37,"(18, 85)",1,11
90,D38,"(32, 88)",8,18
91,D39,"(31, 65)",1,14
92,D40,"(93, 35)",3,19
93,D41,"(49, 18)",6,10
97,D42,"(96, 66)",0,13
98,D43,"(24, 88)",9,10
99,D44,"(53, 82)",7,24
