time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(31, 97)",4,14
3,D2,"(2, 82)",3,27
5,D3,"(58, 1)",4,11
7,D4,"(34, 95)",9,22
8,D5,"(84, 42)",0,29
12,D6,"(90, 68)",2,24
14,D7,"(0, 47)",1,19
17,D8,"(34, 98)",5,28
18,D9,"(39, 53)",5,11
19,D10,"(20, 48)",1,16
20,D11,"(74, 79)",6,21
22,D12,"(27, 42)",9,17
25,D13,"(84, 51)",4,12
27,D14,"(78, 75)",8,22
30,D15,"(23, 61)",7,22
31,D16,"(89, 51)",5,13
34,D17,"(24, 59)",3,22
38,D18,"(45, 49)",2,15
39,D19,"(70, 84)",4,23
40,D20,"(58, 89)",3,13
41,D21,"(4, 37)",8,26
43,D22,"(56, 73)",3,28
44,D23,"(29, 75)",9,22
45,D24,"(39, 43)",2,27
46,D25,"(31, 65)",0,18
50,D26,"(52, 85)",0,21
51,D27,"(8, 37)",5,18
52,D28,"(6, 76)",1,19
53,D29,"(100, 49)",6,23
57,D30,"(58, 92)",7,14
58,D31,"(62, 60)",4,28
59,D32,"(28, 74)",7,22
60,D33,"(14, 9)",1,18
61,D34,"(15, 19)",6,16
62,D35,"(51, 95)",4,16
63,D36,"(41, 65)",2,18
67,D37,"(54, 97)",8,29
68,D38,"(87, 95)",3,28
70,D39,"(65, 44)",4,23
71,D40,"(69, 54)",4,28
72,D41,"(6, 45)",9,15
73,D42,"(40, 43)",4,10
74,D43,"(19, 81)",1,26
76,D44,"(53, 92)",3,18
77,D45,"(93, 51)",5,12
78,D46,"(75, 97)",5,15
79,D47,"(65, 60)",3,12
82,D48,"(51, 86)",5,24
85,D49,"(26, 27)",2,27
86,D50,"(41, 27)",7,25
89,D51,"(83, 30)",6,20
90,D52,"(25, 53)",9,20
91,D53,"(7, 31)",7,29
94,D54,"(26, 58)",5,17
95,D55,"(40, 46)",8,29
98,D56,"(56, 64)",2,14
99,D57,"(51, 31)",3,23
