time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(76, 83)",6,20
1,D2,"(19, 28)",8,28
4,D3,"(22, 0)",1,25
5,D4,"(59, 70)",2,28
6,D5,"(52, 63)",1,23
7,D6,"(43, 89)",1,29
12,D7,"(1, 100)",1,17
15,D8,"(61, 48)",0,20
20,D9,"(82, 56)",5,18
24,D10,"(51, 83)",7,26
25,D11,"(25, 92)",2,14
26,D12,"(49, 38)",9,28
30,D13,"(51, 20)",3,14
32,D14,"(21, 0)",0,17
33,D15,"(61, 43)",1,15
34,D16,"(76, 67)",7,28
36,D17,"(12, 72)",1,20
37,D18,"(41, 74)",2,13
39,D19,"(53, 42)",8,10
44,D20,"(69, 79)",3,17
45,D21,"(9, 83)",7,29
46,D22,"(67, 15)",4,12
47,D23,"(54, 88)",3,18
50,D24,"(23, 33)",0,10
51,D25,"(45, 39)",6,11
55,D26,"(95, 57)",6,29
57,D27,"(83, 15)",3,24
58,D28,"(49, 25)",7,19
64,D29,"(72, 62)",3,26
67,D30,"(28, 4)",2,11
70,D31,"(49, 1)",0,17
72,D32,"(26, 75)",7,23
74,D33,"(50, 82)",1,12
76,D34,"(31, 89)",5,23
77,D35,"(90, 58)",5,27
79,D36,"(51, 32)",7,16
80,D37,"(90, 25)",2,23
81,D38,"(90, 63)",9,22
84,D39,"(95, 46)",5,25
85,D40,"(86, 63)",1,22
93,D41,"(13, 46)",6,24
95,D42,"(44, 25)",9,27
97,D43,"(85, 57)",6,25
98,D44,"(21, 42)",8,19
