time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(91, 8)",6,17
1,E2,"(45, 32)",4,27
3,E3,"(14, 14)",6,26
4,E4,"(83, 87)",3,30
5,E5,"(81, 50)",6,22
9,E6,"(15, 92)",2,24
12,E7,"(16, 92)",4,26
13,E8,"(44, 25)",4,27
14,E9,"(39, 35)",2,14
15,E10,"(24, 28)",0,30
18,E11,"(61, 87)",3,29
22,E12,"(34, 26)",5,30
23,E13,"(95, 24)",4,15
24,E14,"(32, 61)",2,15
25,E15,"(77, 94)",4,28
26,E16,"(15, 0)",5,26
28,E17,"(70, 46)",4,10
29,E18,"(65, 5)",2,23
31,E19,"(45, 68)",0,18
32,E20,"(19, 74)",1,15
34,E21,"(3, 69)",8,17
36,E22,"(34, 82)",6,20
41,E23,"(23, 16)",8,29
43,E24,"(68, 56)",2,18
44,E25,"(20, 96)",9,28
47,E26,"(86, 74)",1,23
48,E27,"(15, 85)",3,28
50,E28,"(19, 81)",6,29
51,E29,"(53, 9)",6,24
52,E30,"(62, 71)",3,29
54,E31,"(16, 27)",1,30
56,E32,"(97, 55)",5,12
57,E33,"(17, 4)",1,30
61,E34,"(85, 2)",7,11
64,E35,"(32, 10)",0,13
65,E36,"(76, 28)",8,18
66,E37,"(32, 2)",5,25
67,E38,"(15, 58)",3,17
73,E39,"(11, 70)",8,21
79,E40,"(92, 40)",8,17
80,E41,"(86, 35)",5,19
82,E42,"(28, 24)",4,20
83,E43,"(82, 21)",3,27
84,E44,"(14, 21)",3,11
85,E45,"(20, 20)",6,17
88,E46,"(11, 61)",2,18
89,E47,"(53, 14)",0,29
90,E48,"(95, 78)",5,18
91,E49,"(24, 36)",8,18
93,E50,"(68, 2)",4,24
96,E51,"(60, 38)",7,10
97,E52,"(72, 82)",8,29
99,E53,"(28, 49)",4,13
