time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(16, 8)",8,17
1,D2,"(68, 96)",5,13
3,D3,"(87, 76)",0,19
4,D4,"(27, 64)",3,30
6,D5,"(78, 29)",2,18
7,D6,"(22, 37)",0,20
10,D7,"(86, 25)",9,23
13,D8,"(87, 89)",5,28
14,D9,"(71, 87)",2,14
16,D10,"(69, 11)",5,17
17,D11,"(29, 55)",2,14
19,D12,"(58, 51)",7,29
20,D13,"(58, 15)",2,13
24,D14,"(84, 3)",3,23
26,D15,"(47, 41)",7,13
27,D16,"(4, 59)",6,12
30,D17,"(29, 86)",1,21
31,D18,"(55, 0)",0,28
36,D19,"(2, 19)",8,11
38,D20,"(64, 59)",6,26
39,D21,"(99, 89)",1,21
42,D22,"(95, 97)",8,11
43,D23,"(48, 53)",2,29
44,D24,"(55, 28)",2,12
46,D25,"(35, 83)",7,23
47,D26,"(7, 43)",7,22
48,D27,"(83, 12)",0,17
52,D28,"(61, 32)",1,21
57,D29,"(14, 90)",1,11
58,D30,"(64, 98)",4,15
59,D31,"(58, 79)",6,28
60,D32,"(78, 2)",3,30
64,D33,"(31, 53)",4,12
66,D34,"(44, 8)",9,29
69,D35,"(95, 1)",3,18
71,D36,"(5, 52)",0,27
72,D37,"(5, 59)",8,22
73,D38,"(36, 35)",6,25
77,D39,"(7, 95)",8,22
79,D40,"(78, 89)",0,18
81,D41,"(57, 33)",7,24
82,D42,"(35, 69)",2,28
83,D43,"(87, 28)",1,21
84,D44,"(74, 43)",2,22
86,D45,"(17, 88)",1,18
87,D46,"(43, 29)",6,28
89,D47,"(30, 62)",2,14
90,D48,"(61, 21)",3,29
91,D49,"(37, 79)",5,21
92,D50,"(32, 35)",3,11
95,D51,"(45, 99)",9,30
97,D52,"(24, 69)",6,11
98,D53,"(58, 59)",0,26
99,D54,"(63, 43)",2,26
