time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(24, 69)",2,29
2,E2,"(35, 44)",3,28
3,E3,"(29, 66)",5,10
5,E4,"(30, 2)",9,20
6,E5,"(60, 9)",3,29
8,E6,"(77, 99)",3,30
9,E7,"(64, 56)",2,23
10,E8,"(51, 55)",6,15
12,E9,"(12, 62)",0,30
17,E10,"(39, 1)",1,24
18,E11,"(52, 7)",4,15
20,E12,"(60, 27)",4,16
24,E13,"(31, 43)",5,10
25,E14,"(99, 40)",3,20
26,E15,"(57, 79)",0,30
28,E16,"(50, 98)",3,19
32,E17,"(34, 52)",3,21
33,E18,"(66, 19)",6,23
34,E19,"(66, 89)",3,12
37,E20,"(99, 39)",1,30
40,E21,"(34, 0)",9,20
41,E22,"(59, 46)",7,28
44,E23,"(1, 13)",5,27
46,E24,"(98, 28)",2,18
48,E25,"(19, 24)",0,29
52,E26,"(9, 50)",8,11
53,E27,"(65, 83)",1,16
54,E28,"(77, 19)",3,11
55,E29,"(85, 35)",2,15
56,E30,"(7, 62)",3,13
58,E31,"(1, 71)",2,12
59,E32,"(46, 92)",0,27
60,E33,"(75, 90)",1,15
61,E34,"(26, 26)",3,21
63,E35,"(9, 39)",6,30
66,E36,"(42, 3)",6,27
68,E37,"(25, 91)",2,11
70,E38,"(79, 74)",4,19
75,E39,"(81, 77)",3,20
76,E40,"(1, 20)",8,30
77,E41,"(64, 62)",0,16
79,E42,"(81, 71)",5,24
80,E43,"(16, 12)",0,26
82,E44,"(4, 59)",4,11
84,E45,"(99, 99)",3,23
86,E46,"(71, 26)",5,11
87,E47,"(29, 81)",1,14
89,E48,"(17, 24)",5,19
90,E49,"(59, 28)",5,16
95,E50,"(48, 6)",2,19
