time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(92, 71)",3,29
4,E2,"(84, 9)",1,29
7,E3,"(32, 57)",4,16
11,E4,"(76, 66)",8,30
12,E5,"(48, 89)",5,17
13,E6,"(60, 52)",3,23
14,E7,"(98, 30)",8,26
16,E8,"(32, 37)",0,16
17,E9,"(71, 11)",2,17
20,E10,"(89, 85)",7,10
21,E11,"(64, 66)",0,22
22,E12,"(69, 10)",9,30
24,E13,"(13, 7)",5,10
26,E14,"(37, 8)",6,18
29,E15,"(95, 65)",0,26
31,E16,"(78, 57)",3,22
37,E17,"(95, 62)",8,20
38,E18,"(60, 65)",6,15
40,E19,"(18, 82)",7,11
44,E20,"(37, 37)",7,11
45,E21,"(69, 77)",6,16
49,E22,"(24, 86)",3,12
50,E23,"(91, 74)",7,14
52,E24,"(16, 26)",7,21
53,E25,"(96, 38)",9,24
55,E26,"(0, 28)",8,26
58,E27,"(31, 61)",6,15
59,E28,"(37, 6)",4,22
60,E29,"(22, 91)",4,21
61,E30,"(55, 45)",9,28
63,E31,"(13, 56)",4,30
65,E32,"(96, 49)",4,28
66,E33,"(34, 47)",4,12
68,E34,"(79, 29)",9,11
69,E35,"(53, 15)",4,28
71,E36,"(36, 41)",5,10
76,E37,"(28, 86)",9,21
78,E38,"(39, 58)",3,13
80,E39,"(31, 96)",7,24
82,E40,"(84, 82)",5,21
84,E41,"(55, 80)",9,27
85,E42,"(42, 50)",1,26
86,E43,"(22, 9)",2,11
87,E44,"(2, 21)",4,16
94,E45,"(18, 37)",0,25
95,E46,"(91, 58)",5,17
