time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(82, 11)",6,24
2,E2,"(68, 38)",0,24
5,E3,"(39, 39)",9,17
7,E4,"(47, 39)",9,23
8,E5,"(22, 100)",2,14
9,E6,"(72, 31)",2,30
10,E7,"(77, 48)",9,18
15,E8,"(2, 79)",8,23
16,E9,"(33, 41)",4,18
17,E10,"(26, 26)",1,10
18,E11,"(10, 16)",4,14
19,E12,"(26, 50)",6,27
22,E13,"(91, 2)",3,25
24,E14,"(32, 35)",6,15
28,E15,"(83, 19)",6,11
29,E16,"(30, 62)",9,10
30,E17,"(51, 10)",3,12
31,E18,"(9, 31)",6,21
32,E19,"(23, 48)",7,29
34,E20,"(78, 84)",6,11
35,E21,"(37, 43)",0,10
37,E22,"(85, 15)",6,15
39,E23,"(79, 42)",7,15
40,E24,"(33, 70)",8,16
42,E25,"(38, 13)",6,11
43,E26,"(92, 73)",2,21
44,E27,"(37, 65)",3,10
45,E28,"(70, 99)",3,13
48,E29,"(0, 26)",7,19
50,E30,"(90, 78)",6,28
51,E31,"(53, 75)",7,13
52,E32,"(66, 61)",3,18
53,E33,"(38, 86)",1,13
54,E34,"(96, 73)",6,15
55,E35,"(78, 64)",0,12
56,E36,"(38, 83)",9,20
60,E37,"(9, 83)",0,25
61,E38,"(4, 9)",4,10
62,E39,"(73, 21)",0,11
63,E40,"(84, 54)",9,30
64,E41,"(16, 42)",8,24
68,E42,"(61, 44)",4,12
71,E43,"(8, 47)",1,13
72,E44,"(28, 25)",8,18
75,E45,"(67, 52)",2,10
80,E46,"(71, 28)",9,23
82,E47,"(31, 76)",1,13
85,E48,"(100, 5)",2,23
86,E49,"(42, 63)",8,26
87,E50,"(59, 94)",9,29
90,E51,"(86, 31)",5,26
92,E52,"(67, 63)",2,10
94,E53,"(78, 81)",4,23
97,E54,"(27, 5)",4,21
98,E55,"(73, 34)",3,20
99,E56,"(43, 99)",4,28
