time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(33, 95)",0,30
3,D2,"(90, 1)",8,21
9,D3,"(67, 99)",2,20
10,D4,"(44, 91)",1,28
11,D5,"(45, 33)",9,19
12,D6,"(10, 72)",6,10
13,D7,"(59, 70)",1,24
16,D8,"(85, 9)",2,17
19,D9,"(30, 61)",6,21
20,D10,"(96, 23)",3,20
22,D11,"(95, 48)",5,11
23,D12,"(52, 2)",6,30
26,D13,"(79, 77)",9,19
27,D14,"(98, 35)",5,27
28,D15,"(2, 57)",2,21
29,D16,"(14, 5)",9,28
30,D17,"(43, 100)",1,20
32,D18,"(59, 25)",4,15
36,D19,"(71, 34)",1,21
37,D20,"(88, 33)",0,15
39,D21,"(80, 84)",7,28
40,D22,"(14, 79)",2,22
43,D23,"(14, 6)",7,27
44,D24,"(3, 99)",2,25
46,D25,"(45, 38)",8,22
49,D26,"(9, 32)",3,30
51,D27,"(5, 4)",5,30
53,D28,"(9, 27)",2,15
54,D29,"(46, 93)",8,16
56,D30,"(6, 13)",4,21
57,D31,"(94, 66)",9,23
59,D32,"(32, 1)",8,29
60,D33,"(85, 23)",3,29
61,D34,"(25, 14)",5,29
64,D35,"(51, 43)",1,21
66,D36,"(43, 54)",0,14
67,D37,"(24, 33)",9,19
68,D38,"(68, 59)",7,19
71,D39,"(1, 84)",7,29
72,D40,"(39, 84)",0,11
75,D41,"(99, 27)",5,19
76,D42,"(61, 24)",8,30
78,D43,"(66, 57)",5,19
79,D44,"(97, 35)",6,16
80,D45,"(75, 23)",2,25
81,D46,"(29, 61)",3,28
85,D47,"(27, 54)",5,11
86,D48,"(21, 99)",4,14
88,D49,"(27, 33)",8,20
91,D50,"(56, 63)",5,30
93,D51,"(44, 47)",6,21
97,D52,"(39, 99)",8,23
