time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(58, 89)",2,22
5,D2,"(65, 51)",2,28
6,D3,"(29, 31)",7,30
9,D4,"(10, 13)",0,27
14,D5,"(11, 67)",6,23
15,D6,"(37, 91)",6,28
16,D7,"(33, 84)",6,24
17,D8,"(64, 22)",1,18
22,D9,"(74, 73)",7,27
23,D10,"(89, 55)",4,30
24,D11,"(23, 6)",4,14
25,D12,"(6, 49)",9,11
27,D13,"(93, 23)",0,17
31,D14,"(33, 35)",8,30
33,D15,"(2, 4)",9,27
38,D16,"(60, 9)",6,17
43,D17,"(47, 47)",4,18
44,D18,"(26, 39)",7,25
45,D19,"(35, 78)",2,25
46,D20,"(49, 79)",6,18
47,D21,"(28, 35)",0,25
49,D22,"(48, 49)",6,30
50,D23,"(88, 11)",1,26
51,D24,"(6, 64)",9,26
53,D25,"(81, 20)",9,20
58,D26,"(26, 100)",5,11
62,D27,"(36, 98)",4,20
63,D28,"(24, 31)",7,17
64,D29,"(44, 62)",0,27
65,D30,"(87, 48)",8,12
66,D31,"(77, 87)",0,24
69,D32,"(73, 32)",8,21
70,D33,"(98, 88)",8,20
73,D34,"(54, 81)",1,13
74,D35,"(80, 8)",3,15
76,D36,"(96, 66)",6,12
77,D37,"(51, 49)",8,14
78,D38,"(12, 60)",2,18
80,D39,"(33, 91)",7,30
87,D40,"(54, 53)",1,20
90,D41,"(62, 93)",9,27
93,D42,"(76, 63)",2,18
94,D43,"(55, 23)",0,25
96,D44,"(11, 27)",2,19
99,D45,"(36, 93)",1,30
