time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(99, 48)",3,10
4,D2,"(89, 6)",5,25
6,D3,"(40, 5)",9,18
8,D4,"(44, 8)",2,19
10,D5,"(94, 20)",3,28
11,D6,"(34, 71)",6,29
13,D7,"(38, 54)",8,23
14,D8,"(22, 65)",1,24
15,D9,"(6, 73)",0,30
16,D10,"(29, 27)",1,16
18,D11,"(53, 21)",8,29
20,D12,"(50, 17)",1,25
21,D13,"(20, 81)",8,13
22,D14,"(57, 42)",7,17
24,D15,"(81, 98)",2,23
28,D16,"(23, 41)",4,23
37,D17,"(39, 17)",9,16
38,D18,"(67, 98)",4,29
39,D19,"(5, 99)",3,28
44,D20,"(35, 11)",3,11
45,D21,"(86, 16)",6,19
49,D22,"(98, 84)",6,10
50,D23,"(56, 65)",2,19
51,D24,"(43, 80)",6,30
55,D25,"(12, 71)",2,15
57,D26,"(26, 5)",7,11
58,D27,"(8, 36)",8,21
60,D28,"(12, 37)",4,23
61,D29,"(42, 60)",4,23
62,D30,"(31, 22)",6,22
64,D31,"(44, 95)",9,16
66,D32,"(95, 88)",2,20
69,D33,"(21, 74)",3,14
72,D34,"(98, 49)",0,30
75,D35,"(50, 15)",8,16
76,D36,"(32, 98)",8,10
80,D37,"(39, 80)",8,15
82,D38,"(17, 58)",3,29
83,D39,"(85, 60)",2,16
84,D40,"(92, 37)",9,24
88,D41,"(31, 40)",1,24
89,D42,"(94, 14)",6,15
91,D43,"(89, 66)",2,14
97,D44,"(33, 7)",8,21
