time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(76, 10)",0,17
1,D2,"(17, 91)",7,14
2,D3,"(7, 1)",3,12
3,D4,"(39, 89)",1,18
4,D5,"(65, 62)",5,25
5,D6,"(12, 90)",1,29
7,D7,"(79, 19)",7,13
8,D8,"(96, 41)",8,10
9,D9,"(91, 56)",8,17
11,D10,"(1, 42)",5,21
14,D11,"(30, 32)",4,10
16,D12,"(31, 90)",4,10
17,D13,"(81, 92)",7,19
19,D14,"(68, 20)",4,30
20,D15,"(44, 60)",7,27
22,D16,"(27, 13)",1,26
24,D17,"(88, 54)",5,22
25,D18,"(83, 10)",3,24
27,D19,"(11, 25)",8,26
29,D20,"(99, 14)",1,14
35,D21,"(37, 92)",6,12
36,D22,"(66, 77)",0,12
41,D23,"(34, 79)",4,16
42,D24,"(69, 9)",8,14
43,D25,"(96, 34)",8,19
44,D26,"(12, 13)",4,28
45,D27,"(83, 6)",2,29
47,D28,"(87, 36)",1,20
48,D29,"(19, 31)",7,28
52,D30,"(49, 81)",3,20
53,D31,"(76, 92)",3,13
54,D32,"(20, 72)",6,19
55,D33,"(76, 74)",1,16
56,D34,"(26, 21)",3,30
61,D35,"(97, 40)",9,17
62,D36,"(14, 44)",4,30
66,D37,"(19, 28)",9,20
68,D38,"(82, 9)",1,24
70,D39,"(97, 98)",9,11
73,D40,"(60, 11)",0,21
74,D41,"(56, 56)",2,15
77,D42,"(43, 32)",4,13
80,D43,"(11, 81)",9,14
81,D44,"(9, 22)",2,30
82,D45,"(19, 34)",6,22
83,D46,"(7, 79)",7,28
84,D47,"(19, 58)",0,19
86,D48,"(50, 15)",8,19
88,D49,"(28, 16)",3,17
89,D50,"(97, 66)",1,28
93,D51,"(43, 8)",3,23
94,D52,"(20, 5)",0,20
99,D53,"(59, 12)",6,20
