time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(67, 65)",1,30
2,D2,"(80, 89)",8,25
4,D3,"(2, 63)",6,13
6,D4,"(64, 51)",8,24
9,D5,"(35, 2)",5,22
14,D6,"(84, 12)",0,26
15,D7,"(88, 13)",8,17
16,D8,"(33, 35)",1,24
21,D9,"(99, 72)",2,30
22,D10,"(94, 35)",7,27
23,D11,"(93, 47)",3,12
24,D12,"(43, 32)",5,30
25,D13,"(95, 7)",3,12
29,D14,"(92, 48)",8,22
31,D15,"(33, 65)",0,27
32,D16,"(4, 22)",8,11
34,D17,"(1, 80)",5,18
36,D18,"(60, 85)",2,25
37,D19,"(20, 21)",9,20
38,D20,"(12, 99)",7,15
40,D21,"(93, 61)",4,22
41,D22,"(43, 70)",4,20
43,D23,"(76, 5)",0,17
44,D24,"(61, 10)",7,21
49,D25,"(9, 14)",6,22
53,D26,"(26, 43)",0,17
56,D27,"(68, 95)",1,26
57,D28,"(65, 34)",4,16
58,D29,"(35, 55)",9,24
59,D30,"(4, 66)",4,18
61,D31,"(65, 11)",0,12
62,D32,"(68, 80)",0,15
67,D33,"(58, 8)",1,27
68,D34,"(51, 34)",0,13
70,D35,"(90, 14)",6,24
71,D36,"(89, 75)",1,22
72,D37,"(74, 81)",8,30
73,D38,"(74, 88)",8,12
76,D39,"(51, 86)",4,15
78,D40,"(95, 56)",3,18
79,D41,"(33, 65)",8,23
80,D42,"(51, 3)",6,16
81,D43,"(64, 97)",5,27
83,D44,"(84, 3)",0,30
84,D45,"(92, 16)",1,28
85,D46,"(10, 82)",1,25
86,D47,"(63, 58)",5,26
89,D48,"(1, 5)",9,30
90,D49,"(23, 75)",5,11
91,D50,"(0, 27)",8,25
92,D51,"(55, 67)",8,23
93,D52,"(34, 19)",9,24
94,D53,"(34, 9)",9,23
95,D54,"(68, 32)",5,30
96,D55,"(9, 1)",8,27
98,D56,"(86, 93)",4,18
