time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
5,D1,"(69, 11)",7,12
6,D2,"(11, 61)",7,12
8,D3,"(15, 11)",9,13
10,D4,"(48, 3)",1,17
12,D5,"(15, 71)",8,11
14,D6,"(100, 12)",5,12
15,D7,"(1, 38)",6,26
16,D8,"(87, 89)",2,23
18,D9,"(46, 44)",9,19
19,D10,"(17, 18)",5,15
20,D11,"(19, 94)",0,20
21,D12,"(73, 96)",7,21
24,D13,"(41, 54)",1,23
26,D14,"(91, 28)",0,24
29,D15,"(42, 44)",8,27
30,D16,"(58, 17)",1,20
33,D17,"(88, 56)",8,26
34,D18,"(50, 6)",2,25
35,D19,"(39, 75)",1,25
37,D20,"(74, 58)",3,11
38,D21,"(3, 81)",2,28
40,D22,"(56, 36)",4,29
41,D23,"(47, 71)",0,26
42,D24,"(74, 40)",9,26
44,D25,"(40, 72)",9,27
45,D26,"(84, 81)",3,12
47,D27,"(22, 15)",1,11
48,D28,"(97, 1)",9,11
50,D29,"(11, 43)",7,28
55,D30,"(21, 12)",1,24
56,D31,"(71, 73)",0,27
57,D32,"(61, 36)",9,27
63,D33,"(62, 8)",9,23
65,D34,"(11, 51)",2,16
70,D35,"(20, 87)",7,28
72,D36,"(73, 41)",9,16
73,D37,"(82, 33)",8,28
75,D38,"(41, 21)",5,28
76,D39,"(60, 86)",8,16
77,D40,"(86, 90)",0,21
79,D41,"(12, 45)",6,16
80,D42,"(72, 96)",6,12
82,D43,"(54, 89)",4,23
84,D44,"(34, 27)",3,13
86,D45,"(61, 56)",3,16
88,D46,"(6, 85)",9,20
89,D47,"(21, 14)",9,21
90,D48,"(61, 71)",7,11
93,D49,"(96, 18)",1,24
95,D50,"(29, 51)",7,25
96,D51,"(6, 6)",7,18
