time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(76, 94)",6,14
4,D2,"(40, 46)",7,12
6,D3,"(26, 21)",7,11
8,D4,"(17, 90)",1,26
9,D5,"(82, 59)",9,25
12,D6,"(96, 10)",9,19
14,D7,"(62, 86)",7,24
16,D8,"(77, 86)",6,29
17,D9,"(49, 11)",3,13
18,D10,"(10, 67)",2,15
20,D11,"(70, 9)",8,19
23,D12,"(78, 71)",9,11
25,D13,"(50, 30)",3,10
27,D14,"(49, 7)",2,12
28,D15,"(24, 24)",8,11
29,D16,"(62, 71)",7,11
32,D17,"(29, 8)",5,28
34,D18,"(35, 48)",2,20
37,D19,"(84, 8)",4,10
38,D20,"(7, 7)",7,26
41,D21,"(60, 33)",0,13
43,D22,"(0, 5)",6,11
44,D23,"(69, 4)",9,20
45,D24,"(65, 6)",4,19
49,D25,"(25, 62)",8,22
50,D26,"(10, 66)",0,26
51,D27,"(29, 34)",5,25
54,D28,"(30, 85)",7,18
55,D29,"(77, 93)",1,23
56,D30,"(60, 86)",0,16
59,D31,"(46, 26)",4,11
61,D32,"(20, 41)",7,16
69,D33,"(19, 80)",8,17
70,D34,"(85, 16)",7,10
71,D35,"(12, 37)",1,20
72,D36,"(9, 69)",6,12
80,D37,"(35, 81)",7,20
84,D38,"(7, 43)",4,11
86,D39,"(2, 50)",2,15
88,D40,"(30, 73)",8,24
89,D41,"(20, 61)",6,26
93,D42,"(43, 10)",9,14
95,D43,"(41, 25)",8,29
96,D44,"(40, 89)",5,28
99,D45,"(74, 0)",2,19
