time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(78, 7)",9,21
2,D2,"(49, 39)",8,11
3,D3,"(27, 96)",0,10
4,D4,"(37, 84)",6,30
6,D5,"(42, 37)",6,16
7,D6,"(71, 4)",5,17
8,D7,"(99, 70)",4,12
10,D8,"(5, 85)",2,22
13,D9,"(2, 72)",7,25
16,D10,"(78, 76)",3,12
17,D11,"(70, 81)",0,23
22,D12,"(80, 22)",8,11
24,D13,"(27, 53)",9,27
28,D14,"(19, 79)",4,14
29,D15,"(9, 8)",3,15
31,D16,"(63, 83)",3,21
33,D17,"(6, 53)",6,10
34,D18,"(37, 0)",8,25
36,D19,"(6, 83)",7,16
40,D20,"(16, 0)",5,29
41,D21,"(7, 11)",2,24
42,D22,"(37, 16)",2,22
44,D23,"(30, 92)",0,27
45,D24,"(100, 17)",4,30
48,D25,"(54, 74)",3,10
49,D26,"(54, 70)",9,21
50,D27,"(82, 38)",2,29
51,D28,"(22, 57)",8,19
54,D29,"(14, 28)",8,26
55,D30,"(2, 100)",5,22
59,D31,"(26, 25)",8,30
61,D32,"(3, 36)",0,20
62,D33,"(43, 45)",7,15
63,D34,"(74, 6)",2,15
64,D35,"(85, 11)",3,26
66,D36,"(66, 39)",6,23
67,D37,"(72, 90)",4,10
69,D38,"(40, 20)",7,25
70,D39,"(8, 74)",8,30
75,D40,"(58, 60)",1,23
78,D41,"(35, 13)",3,26
81,D42,"(86, 20)",6,30
84,D43,"(25, 32)",8,18
85,D44,"(94, 63)",5,15
86,D45,"(44, 47)",9,30
88,D46,"(3, 77)",6,27
91,D47,"(27, 6)",2,30
95,D48,"(78, 11)",1,23
97,D49,"(68, 97)",4,28
99,D50,"(46, 43)",5,14
